"Project","Text","Target"
"P096481","time limit submissions projects set project closing date implementation subprojects","A"
"P096481","implementation subprojects time limit submissions subprojects set project closing date","A"
"P096481","total local government revenues remain tiny relation gdp estimated percent municipal budgets cover operating salary costs education social institutions","A"
"P096481","total local government revenues remain relation gdp estimated percent municipal budgets cover operating salary costs education social institutions","A"
"P096481","component performance grant investments","A"
"P096481","performance criteria listed component","A"
"P096481","title unit christine kessides lead economist team leader ecssd aleksandar crnomarkovic financial management specialist ecsps bekim imeri social scientist social safeguards ecssd bjorn philipp junior professional officer ecssd nikolai soubbotin counsel legem nicholay chistyakov senior finance officer loafc maha armaly sr","A"
"P096481","bd td od ob","A"
"P096481","contents disclosed world bank authorization","A"
"P096481","contents disclosed world bank authorization","A"
"P096481","xi forests opbp","A"
"P096481","xi involuntary resettlement opbp","A"
"P096481","xi pest management op","A"
"P096481","xi physical cultural resources opbp","A"
"P096481","xi projects disputed opbp","A"
"P096481","xi projects international waterways opbp","A"
"P096481","xi safety dams opbp","A"
"P096481","ibidding documents procuring entities standard bidding documents acceptable bank procurement bid bid evaluation contract award bids submitted single envelope bidder qualification information technical price bids simultaneously public bid bids rejected bid late bids bids evaluated bid process","A"
"P096481","identified subprojects","A"
"P096481","registration process required foreign bidder declared lowest evaluated bidder reasonable opportunity register advertising time submission bids invitations bid advertised widely circulated national daily newspaper","A"
"P096481","im qualified experienced professional appointed charge financial management aspects implementation","A"
"P096481","implementation","A"
"P096481","implementing entity","A"
"P096481","implications project","A"
"P096481","fyr macedonia formally implementing phase fiscal political decentralization september municipalities entered phase decentralization","A"
"P096481","fyr macedonia formally implementing phase fiscal political decentralization april municipalities entered phase decentralization assuming responsibility operating primary secondary education cultural social services kindergartens elderly care","A"
"P096481","preliminary screening potentially eligible subprojects identified advanced preparation","A"
"P096481","accordance banks operational policy environmental assessment management framework eamf report prepared project august draft disclosed country october","A"
"P096481","addition funds maintenance facilities provided firstphase municipalities secondphase formula covers expenditures employee wages salaries","A"
"P096481","addition environmental safeguard project trigger involuntary resettlement safeguard policy","A"
"P096481","addition eaeia studies required national legislation borrower observe requirements set eamf prepare emps subprojects","A"
"P096481","addition establish project portal website central forum stakeholder dialogue feedback","A"
"P096481","addition operate roster consultants specific expertise","A"
"P096481","addition operate consultants specific expertise","A"
"P096481","addition program implementation decentralization process laid priorities strengthen municipalities","A"
"P096481","addition project cover operational costs project implementation support project management","A"
"P096481","addition project cover operational costs project implementation support project management","A"
"P096481","negative impacts identified adequate mitigation measures proposed","A"
"P096481","current practice average customer power","A"
"P096481","discussions government stakeholders bank team monitor project continuously evaluate progress achievement outcomes annually intensively midterm review","A"
"P096481","cse financial reporting incomplete obscure burdens municipalities owners guarantors potential contingent liabilities","A"
"P096481","unclear productive public investments fyr macedonia noted banks public expenditure institutional review peir","A"
"P096481","november annual report eu acknowledged progress fyr macedonia government continuing implement ohrid framework agreement pursuing judiciary reform intensifying fight corruption","A"
"P096481","light enormous investment donors welcomed bank involved sector including promoting cse policy institutional reforms bottleneck sustainable services","A"
"P096481","performing task liaise authorities participating municipalities ministry environment physical planning national bodies authorities required national legislation","A"
"P096481","sum affordability pressing issue municipalities proportion poor households cost water solid waste removal","A"
"P096481","terms reforms ebrd project achieved separation business lines tariff increases participating cses kfw project requiring specific financial performance conditions","A"
"P096481","aggregate minimum levels water wastewater solid waste management services affordable consumers including poor households","A"
"P096481","national regional local road investments recently approved regional local roads program support project financed bank helping improve project planning evaluation prioritization","A"
"P096481","subloans funds transferred municipalities obliged transfer funds suppliers days","A"
"P096481","past central government transfers main source financing cse investment phase decentralization program capital requirements met predominantly loans mix central local government subsidies funded foreign grants primarily eu retained earnings","A"
"P096481","institutional circumstances communal services municipalities ultimate financial responsibility cses responsible loan repayment","A"
"P096481","water sector percent households ppp viable option service delivery businesses found ppp acceptable service management contracts","A"
"P096481","incentive environment cses suffer overemployment political influence staffing structure common","A"
"P096481","increased capacity percentage cses participating ibnet participating benchmarking exercise training municipalities cses delivering continued sustained dialogue institutional reform services evidenced submission review studies concerned ministries evidence commitment development strategy financial central agencies reform intermediation municipal investments municipal sector delivery services","A"
"P096481","independent consultants contracted verify delivered services acceptable prior payments","A"
"P096481","individual consultants local international hired accordance provisions section consultants guidelines","A"
"P096481","information systems ackounting reporting treasury system assessed fyr macedonia diagnostic sound reliable reporting exante controls","A"
"P096481","inherent risk country level","A"
"P096481","initially utilities project considered focused investments water sanitation sector","A"
"P096481","institutional implementationarrangements","A"
"P096481","institutional issues","A"
"P096481","insufficient technical capacity adequate consulting services technical municipalities cses develop assistance provided project subprojects poorly prepared component technical documentation designs specifications delay procurement cost overruns insufficient technical capacity adequate consulting services technical municipalities cses assistance provided project contract supervision delays related component implementation poor quality services","A"
"P096481","interagency coordination oversight municipal project interministerial moderate sector shared ministries mof molg advisory committee set","A"
"P096481","interim unaudited financial reports ifrs submitted bank agreed format days calendar quarter life project","A"
"P096481","internal controls","A"
"P096481","internal controls procedures applied project defined ensure implementationare financial manual project project hnds intended operations manual","A"
"P096481","international procurement advisor hired project implementationstarts onthejob training pmu procurement staff receive training bank procurement","A"
"P096481","investments financed grants component subject environmental screening development emps safeguards procedures determined loans component","A"
"P096481","investments justified based financial economic net criteria leastcost analysis social impact","A"
"P096481","investments financed component revenuegenerating services investment projects priority municipalities costsaving potential","A"
"P096481","investments financed include water supply sanitation solid waste services provided cses include energy efficiency urban transport municipal services","A"
"P096481","investments msip usl million","A"
"P096481","invitations advertised websites public procurement bureau respective ministry","A"
"P096481","invitations published web sites public procurement bureau respective ministry","A"
"P096481","involuntary resettlement","A"
"P096481","envisions enabling municipalities enter phase fiscal decentralization establishing functional objective financial monitoring system establishing minimum standards calculating costs services raising level grants developing effective fiscal equalization system","A"
"P096481","expected country supervision mission conducted months post reviews carried","A"
"P096481","expected subprojects considered funding rolling basis based operational manual procedures","A"
"P096481","expected subprojects considered funding rolling basis pmu based operational manual procedures","A"
"P096481","surprising consumers broadly satisfied current tariffs costrecovery levels","A"
"P096481","incorporates manual","A"
"P096481","define flow purposes","A"
"P096481","agreed locally developed software edusoft ongoing project mof project accounting reporting cost include acquiring additional usage license project","A"
"P096481","internal controls procedures include description eligibility criteria beneficiaries description eligibility criteria projects procedures responsibilities municipality evaluation selection procedures processes reporting monitoring subloan grant implementation procurement processes subloans grants flowoffunds","A"
"P096481","key internal controls applied project include authorizations approvals segregation duties persons responsible phases transaction reconciliations records actual balances parties performed regular basis complete original documentation exist support project transactions","A"
"P096481","korab karbinci gostivar lozovo pehcevo railroads veles stip malesevske mts","A"
"P096481","korani water network rehabilitation","A"
"P096481","service delivery","A"
"P096481","net values attributed renovation nature subprojects additional connections consumption","A"
"P096481","lack social accountability","A"
"P096481","cost selection lcs","A"
"P096481","legal framework","A"
"P096481","legal framework municipal borrowing description risk mitigation measures rating residual risk widely publicized subject concerted sector dialogue donors","A"
"P096481","lending instrument","A"
"P096481","lessons learned reflected project design","A"
"P096481","loadcredit effectiveness iborrower adopts project operational manual pom including models subloan agreement grant agreement satisfactory bank iiproject coordinating committee composition resources terms reference satisfactory bank established borrower","A"
"P096481","loan conditions covenants conditions","A"
"P096481","loan equity quasi partic","A"
"P096481","loan proceeds allocated category amount loan percentage expenditures financed allocated subloans project consultants services training project grants project operating costs frontendfee amount payable pursuant section loan agreement accordance section conditions total amount annex procurement arrangements yugoslav republic macedonia municipal services improvement project","A"
"P096481","local capacity building finance technical assistance training consulting services municipalities cses improve service provision performance meet project objectives","A"
"P096481","local infrastructure services water sanitation solid waste management public transport responsibilities local government services contribute directly indirectly economic growth household welfare environmental sustainability","A"
"P096481","local revenues include taxes fees collected municipality defined law financing units local government including tax income property inheritance gift transfer realestate rights business signage fees road usage vehicle registration public lighting construction permit fees entrepreneurial property income administrative fees fees services","A"
"P096481","local service delivery","A"
"P096481","locally raised tax revenues projected increase percent levels represent decline percent total transfers including maintenance schools social services triple municipalities phase decentralization","A"
"P096481","legal covenants","A"
"P096481","equivalent yugoslav republic macedonia municipal services improvement project march document restricted distribution recipients performance official duties","A"
"P096481","mandated specific assignment coordinating managing project act implementing agency project","A"
"P096481","produce set ifrs calendar quarter life project ifrs due days quarter","A"
"P096481","control risk fm risk country issues","A"
"P096481","macedonia railways reform","A"
"P096481","macedonia regional local fy improve regional local roads ip roads project million network including institutional ratings setup managing satisfactory maintaining macedonia real estate million fy contribute development ip cadastre registration efficient land real estate ratings markets satisfactory macedonia trade transport million fy increase competitiveness ip facilitation southeast europe improved regional transport ratings infrastructure satisfactory","A"
"P096481","public enterprises closed establishments provide sufficient growth domestic private sector remains","A"
"P096481","information system delivery targeted publication benchmarks project progress municipal services information municipal websites pmu project participating portal municipalities evaluate commitment participating municipalities implementing participating municipalities institutional development reform initiatives evidenced cses reform municipalities qualified performance grants municipalities achieved measure progress pdo reform criteriabut qualify relation respective performance grant projects participating municipalities derive improved financial performance reflected lessons learned participating municipalities achieving increased corrective actions revenue earnings andor cost savings delivery services supported measure contribution project project improved municipal services participating municipalities achieving targeted improvements delivery select services intermediate intermediate outcome indicators intermediate outcomes outcome monitoring component applications subloans percentage municipal eligible municipalitie","A"
"P096481","system track criteria reforming receiving performance grants participant municipalities municbalities eligible","A"
"P096481","minimum experience technical financial requirements explicitly stated prequalification documents participation publiclyowned enterprises publiclyowned enterprises eligible participate bidding establish legally financially autonomous operate commercial law dependent agency contracting authority","A"
"P096481","ministry finance mof charge project implementation designated team ministry","A"
"P096481","mitigating measures include banks supervision private auditor audit project accounts","A"
"P096481","monitor effective demand investments subloans municipalities implementationof adequacy capacity","A"
"P096481","monitoring evaluation outcomesresults","A"
"P096481","monitoring compliance findings requirements emps including progress monitoring emp implementation undertaken reported world bank semiannual progress reports","A"
"P096481","monitoring performance grants","A"
"P096481","article law stipulates municipality eligible borrow arrears books continuously submitted positive financial reports month government agrees remove restriction capital investments","A"
"P096481","relationship municipalities cses issue practice cses financial autonomy selected project design municipalities central position subborrower emphasize accountability providing communal services","A"
"P096481","local public services including water supply sanitation urban transit street cleaning operation parks marketplaces cemeteries provided municipally owned enterprisesin single multipurpose entity municipalities separate water utilities","A"
"P096481","local public serviceswater sanitation urban transit street cleaning operating parks marketplaces cemeteries provided municipalowned enterprisesin single multipurpose entity municipalities separate water utilities","A"
"P096481","communal services fyr macedonia welldeveloped time transition suffered decade half delayed maintenance rigid price control poor financial management leading vicious cycle deteriorating assets lack funding investments","A"
"P096481","motc moepp mof taking lead hosting concerned ministries pmu requires coordination ministries involved preparation consultations","A"
"P096481","msip designed demanddriven project subprojects proposed municipalities component municipal investments component performance based investment grants identified appraised stage","A"
"P096481","multipurpose cses engage extensive crosssubsidies commercial orientation tariffbased services water eroded crosssubsidies fund public services park maintenance funded taxes","A"
"P096481","municipal elections scheduled spring initial responses low delay start implementation municipalities description risk mitigation measures rating residual risk participation","A"
"P096481","municipal financial officials prepare disbursement applications accordance authorization pay supervising consultant","A"
"P096481","municipal technical teams responsible preparing subprojectsidentification technical documentation final execution contractual obligations contractors","A"
"P096481","municipalities central government sustain growth equity continue integrate external economy require upgrading local service delivery municipal financial management","A"
"P096481","municipalities cses adopt measures","A"
"P096481","municipalities cses uneven capabilities ta provided project low technical selection preparation subprojects oversight","A"
"P096481","municipalities cses assisted project preparation activities including review feasibility studies preparation detailed design bidding documents supervision construction activities","A"
"P096481","municipalities cses assisted project preparation activities including review feasibility studies preparation detailed design bidding documents supervision construction activities","A"
"P096481","municipalities reluctant increase extremely tariffs unrelated underlying cost structure recurrent capital costs","A"
"P096481","municipalities subborrowers lead responsibility preparing supervising subprojects support","A"
"P096481","municipalities subborrowers lead responsibility preparing supervising subprojects","A"
"P096481","municipalities choose menu performance criteria line reform agenda","A"
"P096481","municipalities choose moderate menu performance criteria suit feasible","A"
"P096481","municipalities crosssubsidize lossmaking services profitmaking cse services","A"
"P096481","municipalities experience capacity handle bank project procurement established mof handle procurement participation municipalities","A"
"P096481","municipalities limited incentives undertaking multiyear investment planning experience","A"
"P096481","municipalities provide key public services infrastructure citizens local businesses municipal governments control percent public spending figure increase municipalities enter phase local authorities influence shape maintain stable interethnic relations level closest citizens","A"
"P096481","municipalities provide key public services infrastructure citizens local business","A"
"P096481","municipalities receive invoice forward supporting documentation prove goodsservices received align contract","A"
"P096481","municipalities representatives evaluation committees technical staff involved project procurement trained bank procurement guidelines procedures","A"
"P096481","municipalities submit statements accounts regular basis frequency defined onlending agreement","A"
"P096481","municipalities entered phase receive formulabased block grants","A"
"P096481","municipalities meet criteria eligible performance grants project component awarded amount equivalent percent subloan amount","A"
"P096481","municipalities documentation related subprojects grants","A"
"P096481","municipalities charge preparing subproject designs technical specifications documentation supervise contract implementation acceptance deliverables","A"
"P096481","municipalities supported pmu","A"
"P096481","municipalities prepare disbursement applications forward supporting documents final verification recording project financial management system processing treasury forwarding world bank","A"
"P096481","municipalities receive adequate consulting services technical assistance project component subproject performance investment grant preparation implementation including feasibility studies financial environmental social assessments preparation detailed designs contract supervision","A"
"P096481","municipality cse publish internal external audit results webpage publicly accessible medium","A"
"P096481","environmental issues component","A"
"P096481","extensions requested prior bank approval","A"
"P096481","negotiation","A"
"P096481","national competitive bidding ivcb estimated cost amount equivalent procured ncb","A"
"P096481","national competitive bidding ivcb estimated cost amount equivalent procured national competitive bidding ncb","A"
"P096481","national legislation stipulates procedures submitting project documentation reviewing procedures","A"
"P096481","nationallevel institutional strengthening support national agencies study policy issues strategy development related financial sustainability municipal services including possibilities establish revolving fund","A"
"P096481","ne neammi iramgers currwrt balance finmnhg items net tn nereewes memo resewes inoludtny juss","A"
"P096481","analysis increased efficiency measures reduce nonrevenue water improve collections increase net values","A"
"P096481","additional mitigation measures","A"
"P096481","advance payment contractors suitable advance payment security","A"
"P096481","reliance internal audit external audit conducted fyr macedonia audit office sao","A"
"P096481","nonquantifiable social benefits represent proportion project benefits","A"
"P096481","percent contracts physically inspected","A"
"P096481","funds municipal investment separate donors domestic agencies subject informal coordination","A"
"P096481","numerous persistent financial cses mutually reinforcing linked institutional framework issues","A"
"P096481","numerous donors notably multilateral european agency reconstruction ear united nations development programmeundp bilateral united agency international developmentus aid german agency technical cooperationgtz swiss austrian aid agencies invested decentralization process technical assistance training municipalities financial management tax administration budgeting local economic development strategic planning urban planning participatory governance","A"
"P096481","demand consumption investment supported wage credit growth","A"
"P096481","actions local government raise tariffs consumers accept decisions","A"
"P096481","onefifth population lives absolute poverty line percent people expenditures unable acquire minimum caloric intake","A"
"P096481","municipalities receiving subloans eligible apply performance grants","A"
"P096481","municipalities receiving subloans eligible apply performance grants","A"
"P096481","percent households percent businesses satisfied waste collection public percent households businesses satisfied regular waste collection services","A"
"P096481","percent survey respondents pay cse bills dissatisfied solid waste management figure percent","A"
"P096481","questions agency responsibilities strong government moderate water law resulting unclear policy leadership world bank donor impede decision sectoral reforms participation water sector tariff increases investment bank dialogue ppiaffundedreform strategy communal services enterprises","A"
"P096481","operating costs refers incremental operating costs incurred related project implementation management monitoring including dissemination projectrelated information publications office rent utilities office equipment insurance maintenance repair vehicle insurance maintenance repair local travel communication translation interpretation bank charges miscellaneous costs directly related project based periodic budgets procured implementing agency administrative procedures acceptable bank","A"
"P096481","operating costs include salaries civil servants","A"
"P096481","minimum requirements include detailed network screening plan customer connection survey detects existing connections","A"
"P096481","percent public spending control municipal governments local authorities responsible shaping maintaining stable interethnic relations level closest citizens","A"
"P096481","inherent risk","A"
"P096481","procurement risk mitigation measures implemented rated moderate","A"
"P096481","project size million","A"
"P096481","risk moderate","A"
"P096481","legal regulatory framework remains weak ineffective promote independent commercially oriented utilities","A"
"P096481","parliament adopted public procurement law december compliant european community public procurement directives effective january","A"
"P096481","participation ibnetbased benchmarking eligibility condition municipalities cses access component financing","A"
"P096481","partnership arrangements applicable","A"
"P096481","partnership arrangements","A"
"P096481","payment invoice designated approvals signatories submitted payment","A"
"P096481","perceived corruption risk left reporting based country","A"
"P096481","performance capacity building","A"
"P096481","performance grant conditions outlined project annex include firstpriority reforms recommended cse reform strategy including signing servicelevel agreements customer charters cse reform report publishing audits separating cses cost center accounting","A"
"P096481","performance grants awarded simple objective criteria based enforcing current fyr macedonia legal regulatory requirements annex proposed criteria","A"
"P096481","performance grants awarded simple objective criteria based enforcement legal regulatory requirements fyr macedonia agreed criteria","A"
"P096481","performance grants awarded based simple objective criteria aligned existing legal requirements macedonia implemented","A"
"P096481","performance grants","A"
"P096481","performance measure municipality undertakes municipal local revenues increased minimum percentage rate period base","A"
"P096481","performance measures cse undertakes support municipal council approves budget cse introduced separate municipalities individually approved mof phase decentralization meet conditions resolution debt arrears hired staff financial management financial results months arrears suppliers exceed ordenary terms payments","A"
"P096481","performance measures municipality cse undertake municipality cse signed service level agreement watedwastewater services defines rights obligations party municipality cse published audit results municipal council approved timebound program raise cse tariffs cost recovery passed increase previous","A"
"P096481","planning budgeting","A"
"P096481","pmu insufficiently staffed lacking technical pmu municipal staff moderate experience safeguards procurement involved subprojects receive training safeguards accordance agreed environmental assessment management framework eamf land acquisition resettlement policy framework larpf safeguards specialist hired municipalities carry reforms","A"
"P096481","pmu outreach newly elected mayors","A"
"P096481","policy exceptions readiness","A"
"P096481","political affiliation influences cse staffing considered excessive inappropriate terms skills mix","A"
"P096481","pom detail procurement procedures responsibilities referring bank procurement guidelines procedures potential risk lowquality technical subproject documentation due lack technical capacity municipalities develop subprojects","A"
"P096481","poor households continued access water disconnected pay due de facto crosssubsidies consumers pay municipalities nontransparent subsidies cses operate inadequate tariffs revenue collection systems","A"
"P096481","poor households receive nonearmarked social assistance ministry labor social policy benefits insufficient monthly household expenses including utility services","A"
"P096481","potential environmentalimpacts","A"
"P096481","potential negative environmental impacts type project activities environmental mitigation monitoring activities listed neutralize impacts","A"
"P096481","preliminary results experiences albania bosnia herzegovina shown relevance municipal water sector countries results stakeholder workshops surveys progress preparing implementing project investment programs","A"
"P096481","prices government finance domesdo priccr ihwf prices impliciigop defbmr governmenonr finance algdp nchdawengrants cumnl rcveoue cunea budgebalance ovwall sumldebf trade mjhns tal expans fob raw maienals food manufamres tmal clr food fuel energy capcal expocl price iwex gxwf import prre index lwofpo tmsofvadeot balance payments rnffs erpmts impom gcatr swtces resomc balance","A"
"P096481","principal weakness noted relates level complexity project linked primarily lending operations municipalities form subloans grants","A"
"P096481","prior commencement component project borrower submit bank approval proposed site required eamf andor larpf related sitespecific environmental management plan land acquisition andor resettlement plan checklist sitespecific plans checklist form substance satisfactory bank iithe proposed contract ensure provisions sitespecific plans checklist adequately included contract ensure carried accordance eamf andor larpf","A"
"P096481","prior commencement component project borrower submit bank approval proposed site required environmental assessment management framework eamf andor land acquisition resettlement policy framework larpf related sitespecific environmental management plan land acquisition andor resettlement plan checklist sitespecific plans checklist form substance satisfactory bank ii proposed contract ensure provisions sitespecific plans checklist adequately included contract ensure carried accordance eamf andor larpf","A"
"P096481","priority topics include preparation framework future municipal investment borrowing independent intermediary view participation commercial banks streamlining donor financing approaches onlending including possibilities establish revolving fund","A"
"P096481","procedures designed ensure funds intended purposes project operations manual","A"
"P096481","procedures relating onlending provision grants municipalities defined detail project operations manual pom","A"
"P096481","procurement municipal services improvement project carried accordance world banks guidelines procurement ibrd loans ida credits dated revised october procurement guidelines guidelines selection employment consultants world bank borrowers dated revised october consultant guidelines provisions stipulated financing agreement fa","A"
"P096481","procurement implementationand arrangements","A"
"P096481","procurement procurement services consulting services supply installation include bulbs street lights metering equipment water network office equipment pmu services related municipal investments performance investment grants international competitive bidding icb estimated cost amount equivalent procured internationalcompetitive bidding","A"
"P096481","procurement project procured include reconstruction construction water supply sewerage networks rehabilitation buildings replace windows thermo insulation related municipal investments performance investment grants international competitive bidding icb estimated cost amount equivalent procured international competitive bidding","A"
"P096481","procurement plan","A"
"P096481","procurement risk assessment","A"
"P096481","procurement roles procedures detailed annex elaborated pom","A"
"P096481","procurement staff municipality cse representatives involved subproject implementation evaluation committees technical staff involved project procurement trained bank procurement guidelines procedures","A"
"P096481","program assistant ecssd ahmed eiweida peer reviewer sr","A"
"P096481","programs projects executed receiving positive opinion approval eia study ministry environment physical planning","A"
"P096481","project components","A"
"P096481","project concept note june","A"
"P096481","project coordinating committee interministerial committee set project effectiveness including representatives central agencies oversight municipal infrastructure sector ministries finance local government transport communication environment physical planning","A"
"P096481","project coordinating committee interministerial committee set project effectiveness date central agencies oversight municipal infrastructure sector ministries finance local government transport communication environment physical planning","A"
"P096481","project description","A"
"P096481","project description ref pad ii technical annex component municipal investments provide subloans municipalities investments irevenuegenerating public services ii investment projects priority municipalities cost saving potential","A"
"P096481","project development objective key indicators","A"
"P096481","project financial statements euros","A"
"P096481","project management services assist project implementation municipalities cses provide guidance support local project entities ensure bank fiduciary procurement financial management safeguard guidelines environment socialland acquisition observed","A"
"P096481","project managementoriented interim unaudited financial reports ifrs project monitoring supervision","A"
"P096481","project monitoring include performance indicators participating utilities international benchmarking network methodology ibnet","A"
"P096481","project preparation benefits collaboration multilateral bilateral agencies active fyr macedonia eu kfw gtz usaid","A"
"P096481","project procurement include","A"
"P096481","proposals local infrastructure investment including cses submitted municipality","A"
"P096481","proposed subprojects represent technically feasible leastcost approach address specific","A"
"P096481","provider awareness","A"
"P096481","public disclosure regular benchmarking cse performance efficiency improve cse employee performance enterprise operations increase efficiency raise payment collection decrease costs losses","A"
"P096481","publicprivate partnerships","A"
"P096481","quarterly ifrs submitted bank exercise control spending banks fms perform site supervision","A"
"P096481","rationale bank involvement","A"
"P096481","reasonableness plans budgets include estimates verified pmu subloans grants municipalities difficult estimate actual expenditures municipalities level","A"
"P096481","recurrent expenses expected funded internally cost recovery","A"
"P096481","rejection bids bids rejected procurement process started prior bank concurrence price adjustment contracts duration months price adjustment clause","A"
"P096481","report mk project appraisal document proposed amount euro","A"
"P096481","reporting monitoring","A"
"P096481","republic macedonia strategy action plan reform communal services enterprises focus water sewerage solid waste management diagnostic strategy report economic consulting associates association mcic bar ige consulting october component papers strategy action plan communal services enterprises survey report quantitative qualitative october ii strategy action plan communal services enterprises financial issues institutional aspects decentralisation communal sector paper october iii paper legal institutional framework communal activities macedonia february iv affordability willingness pay support mechanisms water sewerage solid waste management macedonia lilit melikyan september annex statement loans credits yugoslav republic macedonia municipal services improvement project difference expected actual original amount millions disbursements project id fy purpose ibrd ida sf gef cancel","A"
"P096481","requests proposals rfps short lists terms conditions contracts evaluation reports recommendations awarding contracts equivalentfirst contracts equivalent individual contracts individual contracts equivalent sss contracts subject bank prior review","A"
"P096481","respondents referred municipalities political influence cse operation primarily regard tariff setting cse staffing","A"
"P096481","risk budget entities","A"
"P096481","roof insulation proposed","A"
"P096481","rural development specialist ecssd environmental safeguards plamen stoyanov kirov procurement specialist ecsps richard","A"
"P096481","sa audits municipalities requested additional assurance","A"
"P096481","safeguard policies safeguard policies triggered project environmental assessment opbp","A"
"P096481","qualify investment funding component municipalities received positive opinion borrowing","A"
"P096481","securities bid security performance security follow accepted practice local market","A"
"P096481","annex borrowing preconditions municipalities based public debt law ministry finance guidelines","A"
"P096481","annex preconditions municipalities borrow based public debt law ministry finance guidelines","A"
"P096481","selection based consultants qualifications cq procedures consulting assignments amount equivalent","A"
"P096481","selection consultants consultants services contracts procured project include detailed design supervision financial audit feasibility environmental studies strengthening capacity municipalities cses ta","A"
"P096481","selection fixed budget fbs assignments accordance paragraph consultants guidelines","A"
"P096481","selections reviewed bank","A"
"P096481","separate denar accounts treasury municipality beneficiary loadgrant","A"
"P096481","service providers accountable consumers political considerations frequently drive decisionmaking sound business principles consumer responsiveness economic efficiency","A"
"P096481","service providers accountability consumers decisionmaking driven political considerations principles sound business management consumerresponsiveness economic efficiency","A"
"P096481","key study recommendations adopted municipalitycselevel reflected conditions proposed performance grants","A"
"P096481","projects prepared date involve renovation upgrading focus cost savings revenue generation","A"
"P096481","shopping amount equivalent procuredthrough shopping","A"
"P096481","shopping shopping procedures contracts amount","A"
"P096481","significant nonstandard conditions ref pad iii","A"
"P096481","assessment government considerable progress setting modern procurement function","A"
"P096481","reported unemployment rate declined remains south eastern europe excluding kosovo","A"
"P096481","single account tsa behalf government entity level","A"
"P096481","single source selection sss subject banks prior approval selection consultants specialized contracts meet requirements sss consultants guidelines","A"
"P096481","social protection ecshd specialist aniruddha dasgupta peer reviewer adviser mdw patricia annez peer reviewer urban advisor feu bank funds expended date project preparation","A"
"P096481","social scientist sdv zarko bogoev operations officer ecssd yarissa lyngdoh sommer consultant ecssd lisa fonick haworth sr","A"
"P096481","sole source selection subject banks prior approval hiring current staff individual consultants meet requirements paragraph consultants guidelines","A"
"P096481","municipalities inherited debts previous administrations prior decentralization unable assume borrowings","A"
"P096481","percent respondents earn mkd month increased tariffs essential services water sewerage solid waste removal considerable burden","A"
"P096481","percent respondents supported idea providing welfare recipients om free water month","A"
"P096481","subprojects require temporary access land possibly land acquisition","A"
"P096481","specific procurement notices spn published icb procurement consulting contracts guidelines bidding documents rfps ready","A"
"P096481","specifically percent surveyed households afford percent tariff increase water supply wastewater percent tariff increase supported percent households","A"
"P096481","specifically carry procurement subprojects behalf municipalities participation stages procurement process","A"
"P096481","staff experience budget preparation","A"
"P096481","staffing appointed staff core functions","A"
"P096481","audit institution low","A"
"P096481","strategic context rationale","A"
"P096481","structural introduced municipalities cses ready improve service delivery customers reduce direct indirect negative impacts citizens national local taxpayers","A"
"P096481","structure ecowmy al agpiarb indurq manufacturing smes hausehol ha exlnjmsc oewrai guvr final pexpenditure imports goaos rmd emces ma","A"
"P096481","subprojects expected revenuegenerating costsaving investments","A"
"P096481","subprojects include water sanitation services finance civil equipment consulting services rehabilitate water sanitation services including source consumption metering leak detection repair network rehabilitation optimization pressure zoning equipment operations urgent rehabilitation repair selected sewers sewer maintenance equipment pipe replacement ii solid waste management finance collection infrastructure support equipment collection bins support vehicles related equipment consulting services limited extent civil equipment upgrade existing disposal sites meet minimum sanitary standards iii revenuegenerating costsaving investments finance civil equipment related consulting services upgrading andor expanding services facilities responsibility municipalities public lighting storm water drainage systems urban transport systems green markets insulation public buildings lower energy consumption enhance efficiency","A"
"P096481","subprojects demonstrate revenue earning cost savings qualify","A"
"P096481","subprojects financed subloans component grants component cy meet subproject eligibility conditions outlined annex","A"
"P096481","subprojects qualify category rating op ineligible financing project","A"
"P096481","successive governments macedonia pursuing economic reforms successfully preserved macroeconomic stability","A"
"P096481","collaboration continue support government efforts streamline procedures donor investments municipal activities","A"
"P096481","investments rarely yield rate return tariff environments economic environmental social benefits investments improve services reduce costs","A"
"P096481","projects yield financial rates return generate additional demand revenues focus increased efficiencies improvements service performance","A"
"P096481","sufficient municipal government ownership signaled willingness borrow component choose participate component implementation challenging reforms","A"
"P096481","supervision plan","A"
"P096481","supervision performed bankaccredited financial management specialist","A"
"P096481","support institutional strengthening zels million improve water supply municipality ebrd municipal environment million fy water supply improvement action program national finance municipalities kfw water sewerage million fy ensure sustainable affordable programme supply drinking water selected municipalities","A"
"P096481","support national policy strategy","A"
"P096481","sustainability","A"
"P096481","suto municipalities","A"
"P096481","annex economic financial analysis yugoslav republic macedonia municipal services improvement project","A"
"P096481","eligible participation msip municipalities approved phase decentralization condition","A"
"P096481","ta component limited prospective participants component le municipalities cses receive subloans expected receive preparatory technical assistance grants municipalities allocated served basis permitted total allocation component","A"
