"Project","Text"
"P096532","investigations short straightforward technically complicated necessitate geophysical surveys determine excessive seepage piping prefered remedial"
"P096532","dam reservoirs serve retain peak flood waters common natural disaster"
"P096532","dam reservoirs serve retain peak flood waters common natural disaster"
"P096532","reservoirs moderate eutrophication seasonal water hyacinth blooms cleared obstruct reservoir outlets"
"P096532","sources funding construction revenue maintain dam infrastructure operating personnel considered"
"P096532","specific accounting procedures set project management manual pmm"
"P096532","spilway wrng walls chute"
"P096532","stafi gauge damaged"
"P096532","stand pipes maintenance"
"P096532","standard proposed mitigation measures manage environmental social impacts"
"P096532","status dam safety commission guidelines"
"P096532","risk exists project subject discussion civil society association"
"P096532","strategic context rationale"
"P096532","strategic initiatives water resources java bappenas"
"P096532","strengths weaknesses"
"P096532","subdinas enterprise"
"P096532","subprojects located java west java central java yogyakarta east java ntb lampung east kalimantan south sulawesi"
"P096532","subprojects located lands converted lead alterations existing land patterns"
"P096532","subprojects doisp"
"P096532","subprojects requiring subprojects emergency repair attract prevent major sources finding deterioration require negotiations imminent failure government organizations fisheries tourism pln"
"P096532","subprojects scheduled successor project"
"P096532","subprojects completed local contractors lcb contracts minimum supervision"
"P096532","subprojects subprojects subprojects design tender require detailed site scale requiring major scale requiring major documents investigations studies design surveys investigations prepared topographic survey inputs improve design studies hydrological studies safety improve performance evaluation design rehabilitation diversification water preparation tender modifications utilization documents implemented rehabilitation modifications subprojects subprojects subprojects subprojects repairs require consultation require land acquisition social environmental rehabilitation stakeholders resettlement impacts requiring implemented approval local detailed eiszand minor design government authorities subproj ects involve community eis environmental impact statement amdal indonesian analisa mengenai dampak lingkungan participation"
"P096532","maintenance require sufficient financial resources readily past increasing steadily past paras"
"P096532","plans rolling multiyear plan time horizon updated based information acquired inspection assessment planning process integrate opportunities optimize increase performance terms capacity deliver bulk water supply mitigate floods dams reservoirs enhance sustainability economic lifetime"
"P096532","project size exceed absorption rate mpw timeframe project"
"P096532","risk assessment portfolio management tools developed major dam agencies usa canada australia increasingly europe development application rational method calculate minimum financing dams"
"P096532","sulawesi selatan total damsreservoirs sulawesi tenggara kalimantan selatan total damsreservoirs total damsreservoirs damsreservoirs simeulue project shortlist total damsreservoirs damsreservoirs damsreservoirs project shortlist morotai damsreservoirs project shortlist project shortlist singapore manado nias pekanbaru tanjungpinang ternate halmahera ta pontianak gorontalo waigeo lingga samarinda padang palu peleng obi nt siberut jambi bangka sulawesi aw misool sumatera pangkalpinang palangkaraya mamuju sula"
"P096532","summary intervention program type public lands community lands offstream iregreening wood trees iregreening wood trees intervention protected forest iiterracing pedestrian roads program allowed production iiitraining agriculture forest land type managed practices perhutani ivinfiltration biopores instream igully plug iicheck dams groundsill iiiriver bank protection intervention provision inon agriculture activities trader iagriculture related activities intercrop cash grant handicraft economic related agriculture practices community activities iinon agriculture activities trader iireplication green kdp project handicrafi economic related activities activities iawareness campaign water conservation surrounding community iitraining improving related current livelihood iiiorganization management training"
"P096532","supervision plan"
"P096532","sust ainability"
"P096532","selection sizing prioritization sequencing activities essential tasks project preparation"
"P096532","tt tt jis"
"P096532","financial cash flows compared illustrate financial impact project investments cost sharing dam om expenditures central provincial governments water users"
"P096532","ta consultant dsu strengthening millions qcbs prior april july december ta consultant implementation millions qcbs prior april june financial management december special study jatiluhur dam qcbs prior january april bbws citarum march hydrometric data analysis qcbs prior february april drlr march consultancy services estimated cost contract single source selection consultants firms subject prior review bank short lists composed national consultants short lists consultants services estimated cost equivalent contract composed national consultants accordance provisions paragraph consultant guidelines"
"P096532","ta consultant incl"
"P096532","ta teams recruited assist units"
"P096532","table cpmu pius project implementationunits mpw provincial administration supportive dinas pups scopes activities related project component cpmu financial management project implementation"
"P096532","table lists main activities type implementation schedule doisp project doisp successor project"
"P096532","table lists set existing planned guidelines manuals"
"P096532","table lists subprojects earmarked implementation successor project tentative subject preparation appraisal doisp successor project"
"P096532","table outlines criteria considerations determine sequencing scheduling subprojects doisp successor project doisp"
"P096532","table principal tasks units unit director water resources dgwr jakarta"
"P096532","table sequencing preparationand implementation subprojects activities implement means activity carried activity doisp doisp successor total subproject project doisp subprojects implemented phase implemented successor subprojects na na doisp subprojects na na continued phase special desim studies doisp special design studies nil siccessor project om sopsmanuals nil emergency sops eaps nil greenbelt commun"
"P096532","tables doisp sites implementation schedule based priority defined table urgency derived safety concerns"
"P096532","tables subprojects selected implementation doisp"
"P096532","taman suropati"
"P096532","technical guidelines"
"P096532","temporary restoration water supply months"
"P096532","tender design detail design construction bulk subprojects involve international expertise ensure modified project complies international safety standards"
"P096532","testing earth dam embankments construction"
"P096532","esmf subject appraisal successor project"
"P096532","comprise technical preparation documents economic feasibility analysis emps set subprojects"
"P096532","comprise la ithe selected activities studies designs training ta budget pius implementation partners iiall relevant information clearance purposes social environmental safeguards procurement plans financial management information"
"P096532","action plan maps potential risks project mechanisms address risks iiidesignates responsibility implementing mechanism"
"P096532","activities doisp interfere alter water sediment quality stirring sediment sediment removal activities"
"P096532","activities"
"P096532","activities involve land acquisition"
"P096532","activities involve land acquisition"
"P096532","activities require sustained guidance localdistrict government"
"P096532","actual om expenditures dams amounted approximately rp billion compared total rp billion estimated modern equivalent asset meav dams annex"
"P096532","actual om expenditures shortlisted dams amounted rp billion compared total rp billion estimated modern equivalent asset meav dams table"
"P096532","adoption incentive mechanism community activities applied bank financed projects kdp upp block grants"
"P096532","agency staffed senior engineers supported engineers financial administration staff"
"P096532","aims gois eightyear program comprising doisp successor project table ireduce dams shortlist dams reservoirs safety concerns extreme risk score protocol ii improve performance dam reservoir portfolio timely delivery bulk water restoring dams reservoirs original performance iii increase dam reservoir economic life repairs rehabilitation replacement andor remedial structural andor restoring reservoir volume sedimentation mitigation iv strengthen national regulatory administrative framework"
"P096532","annual audit report furnished bank months governments fiscal"
"P096532","annual routineadministration operations budgets amount average exist dsp"
"P096532","applicable disbursement method advance designated account"
"P096532","armenia dam safety program phases experience corroborated guidance"
"P096532","arrangement emulate successful program piloted balai probolo kalong subcatchment replication netherlands trust fund program dulang subbasin"
"P096532","assessment concluded successful implementation mitigation measures residual procurement risk expected moderate"
"P096532","assessment reviewed organizational structure implementing project interaction projects staff responsible procurement officer ministrys relevant central unit administration finance"
"P096532","hazard growing exponentially ageing infrastructure backlog maintenance rapidly expanding urbanized settlements downstream dams"
"P096532","audit assignment accordance agreed terms reference"
"P096532","audit includes procurement process results quality quantity goodsworksservices verification payments price comparison contract price market price conducted"
"P096532","audit statements carried auditors acceptable bank"
"P096532","audit include assessment reliability project financial statements verification accounting information sample basis"
"P096532","awp budget prepared agreed bank prior fiscal"
"P096532","awp process ensure subproject proper safeguards record unexpected safeguard concerns arisen detail preparation safeguards screening lead requisite preparation time deferment implementation successor project"
"P096532","awp approved nwrsc comprise la selected activities studies designs training ta budget designated pius implementation partners ii relevant information clearance purposes feasibility studies social environmental safeguards procurement plans financial management information"
"P096532","awp comprise technical preparation documents economic feasibility analysis emps set subprojects"
"P096532","balai psda dinas pengairan propinsi provincial water resources office implement program"
"P096532","balai psda engage qualified ngos competitive selection assist providing facilitation project implementation"
"P096532","bank funding projects cofinanced partners water resources irrigation management project wismp ntbwater resources management project supported netherlands government european union"
"P096532","bank longstanding relationship indonesia developing managing water resources"
"P096532","bank broad experience technically demanding tasks institutional development sector track record dam safety india china vietnam azerbaijan armenia"
"P096532","bank consistently supported gowhen embarked sectorwide deep legal regulatory administrative reform water resources irrigation sector"
"P096532","bank financed developments kedung ombo dam central java completed"
"P096532","bank experience gois policy reform dialogue past watsal wismp"
"P096532","bank lead intensive donor sector coordination turbulent projects emerged fiom period coordinated"
"P096532","bank team assessed current draft pp reflecting international practice strategic relevance country"
"P096532","bankfinanced wismp dedicated water trust funds generated experience cooperation arrangements national local government effective upstream river catchment management pilots close cooperation local governments communities"
"P096532","banks approachwhich met varying substantial success faris based longterm multipronged partnership government river basin management irrigation flood protection"
"P096532","banks involvement add"
"P096532","banks standard documents request proposal rfp international competitive bidding icb documents acceptable bank"
"P096532","banksupported safety project dsp financed establishment countrys dam safety institutions dam safety commission dscchaired minister public worksassisted safety unit dsu established directorate water resources dgwr"
"P096532","base level economic rate return err doisp doispsuccessor prject counting potential losses agricultural incomes household assets"
"P096532","base level economic rate return err doisp doisp successor project counting potential losses farm incomes household assets"
"P096532","benefits socially acceptable cost hazard reduction based primarily national policy respect lifeprotection initiatives"
"P096532","bias greenfield development affected dams reservoirs"
"P096532","borrower appraisal developed procurement plan project implementation basis procurement methods"
"P096532","budget activities channeled balais tugas perbantuan mechanism pius provincial dinas pup provincial public services balai psda resort balais apply hnds activities localgovernments communities"
"P096532","budget included annual budget mpw budget documents dipa"
"P096532","budget located balai piu activities program"
"P096532","budgets local pius channeled dpa balai psda"
"P096532","amalgamated reorganization dgwr dearth experienced staff"
"P096532","bank team monitor press releases alert respect engage dialogue"
"P096532","responsible project implementation"
"P096532","report semiannually performance safeguards implementation raise issues resolved"
"P096532","cadre dgwr reduced"
"P096532","capacity deal specific technical additional task developed"
"P096532","ceiling advance designated account usd million"
"P096532","central elements support focus enhanced financial viability cost recovery infrastructure iiimproved governance stakeholder participation decisionmaking transparency iii planning broader participation planning management decision processes involving local governments water users"
"P096532","change water utilization result environmental social addressed detailed environmental impact studies"
"P096532","community divided local coordination team established"
"P096532","communitybased reservoir dam management upstream river catchment activities conducted cooperation provincial balai psdas dinas pup record cooperation local government communities catchment conservation"
"P096532","complexity criterion current capacity dgwr constrained modest agenda doisp provide environment train staff gradually develop stronger administrative procedures annex sections"
"P096532","component support strengthening consolidation regulatory framework government ministerial regulations national dam safety institution activities funded doisp successor project supporting preparation government ministerial regulatory documents concept academic papers including consultations ii public awareness campaign dams reservoirs dissemination public private dam owners regulations guidelines dams reservoirs iii strengthening development fulfill regulatory roles dams mpws program public mines tailings dams staff recruitment training outsourcing consultants rcwr iv provision furnished equipped dsu office capable housing engineers preparation updated dsc guidelines vi establishing supporting national dam safety panel review site investigations designs vii establishing dam engineer technician training certification system cooperation inacold viii incremental costs structural dgwr operate focal dam safety monitoring review archiving"
"P096532","component support strengthening consolidation regulatory framework government ministerial regulations national dam safety institution activities funded doisp successor project supporting preparation government ministerial regulatory documents safety management procedures financing concept academic papers including consultations ii public awareness campaign dams reservoirs dissemination public private dam owners regulations guidelines dams reservoirs iii strengthening development fulfill regulatory roles dams mpws program public mines tailings dams staff recruitment training outsourcing consultants rcwr iv provision furnished equipped office capable housing approximately engineers preparation updated dsc guidelines vi establishing supporting national dam safety panel review site investigations designs vii establishing dam engineer technician training certification system cooperation inacold viii incremental costs structural dgwr operate focal dam safety monitoring review archiving"
"P096532","component provide bathymetric surveys gps digital equipment determine total storage water levelareavolume relations approximately reservoirs affected accelerated sedimentation iifeasibility studies designs safeguards plans withinreservoir activities interventions mediumterm dredging hydrosuction funded doisp successor project iii preparation sample study decommissioning severely silted reservoir financed successor project iv piloting institutional models plans treatment upstream rivers subcatchments construction sediment retaining river bank protection structures community participation incentive programs"
"P096532","component provide ibathymetric surveys gps digital equipment determine total storage water levelareavolume relations approximately reservoirs affected accelerated sedimentation ii feasibility studies designs esmf plans reservoir activities interventions mediumterm dredging hydrosuction flushing funded doisp successor project iii preparation sample study decommissioning severely silted reservoir financed successor project iv piloting institutional models plans treatment upstream rivers subcatchments construction sediment retaining river bank protection structures partly community participation incentive programs"
"P096532","conservation measures consist physical vegetative measures adoption incentive schemes community"
"P096532","conservation plan statuses land public lands ii communityprivate lands"
"P096532","consultant hired individual consultant project management consultant firm"
"P096532","consultant assist staffs assigned dgwr act focal procurement related transactions central local pius bank monitor progress procurement mitigate risk country procurement regulations keppres local regulations dgwr prepare operational instructions procurement pmm based banks procurement guidelines includes sbd rfp templates required project"
"P096532","consultant based central plu support procurement committee procurement management central local pius"
"P096532","coordination level carried periodical meetings balai psda district government communities arranged balai psda"
"P096532","corrective measures agreed listed mitigate risk capacity handling bank financed procurement delays procurement bank provide procurement training preparation phase project project launching"
"P096532","costs revenues rupiah converted dollar average official exchange rates oorp prevailing project preparation"
"P096532","country dams creating reservoirs rivers defined dams regulated public safety"
"P096532","country dams reservoirs rivers"
"P096532","country endowed freshwater population pressures monsoonal precipitation cycle render water availability precarious"
"P096532","country endowed freshwater population pressures monsoonal precipitation cycle render water availability precarious"
"P096532","country partnership strategy cps prioritizes strengthening nations institutions investments water infrastructure climate change disaster mitigation"
"P096532","cps aims provide support improving service delivery systems la water"
"P096532","cps prioritizes strengthening nations institutions investments la water infrastructure climate change disaster mitigation"
"P096532","crisis governments zerohiring policy forced main implementer dgwr reduce staff complement compelled severely rationalize curtail administrative structure program"
"P096532","current actual dam expenditures inadequate budget availability increased past"
"P096532","current actual dam om expenditures inadequate budget availability increased significantly past"
"P096532","safety project funded preparation ten manuals project completion set funded regular budgets"
"P096532","dam reservoir portfolio indonesia grow strategic importance"
"P096532","dam catchments wonogiri catchment representing typical dam upstream java island situated kabupaten wonogiri central java ii batujai catchments representing dam nusa tenggara islands situated kabupaten lombok tengah ntb"
"P096532","dam operational improvement safety project aims increasing fhctionality safety selected mpwowned reservoirs benefit rural urban communities dependent reservoirs water supply livelihood downstream communities risk dam safety compromised"
"P096532","dam safety project dsp helped introduce countrys dam safety institutions notably safety commission dsc chaired minister public"
"P096532","dams regulating respective rivers providing raw water existing irrigation water supply schemes reducing flooding producing modest amounts hydropower"
"P096532","declining reservoir performance caused notably onsite factors including ageing damage structures severely limit reservoir iiinoperable electromechanical systems iii inadequate instrumentation hydrology dam structure monitoring iv deficient reservoir operation practices"
"P096532","declining reservoir performance caused notably onsite factors including idam structure ageing damage severely limits reservoir increases probability hazardous structural failure ii deficient inoperable electromechanical systems decreases performance increases spillway operational failure risks iii defective inadequate instrumentation hydrology dam structure safety monitoring iv outdated deficient reservoir operation practices rules procedures"
"P096532","designated account solely finance eligible project expenditures"
"P096532","detail description subprojects provided table"
"P096532","development socialization lengthy process"
"P096532","dgwr dedicate specific page doisp project implementation website htbsdapuid"
"P096532","dgwr provide assistance quality control procurement pius support procurement consultants contracted ta package start project implementation"
"P096532","directorate water resources dgwr experience managing community participation development type activities result poor supervision reporting activities"
"P096532","dmltep human resources descriptions funding sources ep prepared communities affected potential risks dam inclusive dam safety measures community environmental rescuehelief emergency management"
"P096532","dmp prepared consultation agencies ds stakeholders consulted water resources management council river basin"
"P096532","dmp guidelines procedures dam reservoir om spillway discharge operating procedure cognizant downstream dsriver capacity prevention flooding safety population"
"P096532","doisp project conceived implementation partnership donors"
"P096532","doisp projects restricted improving om safety minor localized remedial rehabilitation activities placing instrumentation sealing crest surface pavement slabs stabilization local nature upstream downstream dam slopes dam toes cleaning limited sediment removal brush removal repair spillways"
"P096532","doisp projects restricted improving om safety minor localized remedial rehabilitation activities replacing instrumentation sealing crest surface pavement slabs stabilization local nature upstream downstream dam slopes dam toes cleaning brush removal repair spillways"
"P096532","doisp subproj ects assessed annex safety urgency prepared implemented reasonable short period involve complex operations technical safeguards perspective"
"P096532","doisp subprojects located java west java central java yogyakarta east java ntb lampung east kalimantan south sulawesi"
"P099270","capacity finance department assessed april determine department provide financial management support wewc corridor development program"
"P099270","carec countries designated major transport corridors transit kazakhstan"
"P099270","census complete site specific resettlement action plans road sections disclosed locally round consultations"
"P099270","census set baseline monitor assess project impacts repeated road completed determine incomes households affected land acquisition resettlement restored data social assessments anticipate address unforeseen issues establish baseline monitor broader impacts project"
"P099270","civil supervision teams civil contract supervision team site independent pmc committee"
"P099270","climate south eastern section strongly continental arid characterized temperature range hot summers cold winters precipitation concentrated short time periods spring fallautumn"
"P099270","code establish remedial actions sanctions fraud corruption reported evidence found"
"P099270","committee consultants follow banks anticorruption measures engage services firms individuals debarred bank"
"P099270","committee participating ifis agreed set principles apply projects role parties line reporting coordination committee received delegation motc implement program projects"
"P099270","committee consists central organization astana branch offices oblast"
"P099270","committee consists central organization based astana territorial departments oblast"
"P099270","committee roads responsible republican road network including planning network development road rehabilitation maintenance"
"P099270","committee roads entity responsible republican road network including network development road rehabilitation maintenance"
"P099270","committee designated deputy chairman project director oversee implementation wewc corridor projects"
"P099270","committee expressed concerns international consultants kazakhstan matched requirements set satisfactory implementation projects past"
"P099270","committee instituted regulations improve supervision quality control construction"
"P099270","committee unit civil service structures motc attract retain qualified staff experience manage projects complex fiduciary processes"
"P099270","committee planning construct bypass town turkestan"
"P099270","committee management expressed concerns international consultants kazakhstan matched requirements set satisfactory implementation projects past"
"P099270","committee represents employer pmc contract contracts services financed project"
"P099270","committee reviewed feasibility study prepared kazdorproekt accordance national legislation launched round consultations approved government bodies"
"P099270","committee hired local consultants prepare detailed design documents subsequently completed february incorporating results public consultations"
"P099270","committee pmc prepare quarterly project reports submit bank review"
"P099270","committee pmc slow project select investments strict priority basis implementation raise concerns results economic analysis sector priorities"
"P099270","committee pmc prepare weeks prior annual reviews furnish bank ifis separate report describing status implementation component project summary progress"
"P099270","committee responsible evaluations proposals pmc prepare tors bidding documentation reports activity award contracts communication information public crucial information transparent information related procurement processes"
"P099270","committee delegate technical review project management tasks pmc"
"P099270","committee effectively outsource functions pmc assist coordination implementation entire wewc corridor program"
"P099270","committee hire maintain reputable international firm act pmc duration project"
"P099270","committee organize training workshops central regional local authorities engaged land acquisition resettlement ensure national laws international standards adhered preparing implementing resettlement action plans"
"P099270","committee hire pmc international expertise coordinate program"
"P099270","committee pmc local committee offices oblasts required improve communications network expanded website"
"P099270","completion report almatybishkek road financed jointly adb ebrd incidence hivaids increased route data ascertain extent increase due road improvement"
"P099270","component includes provision equipment rms details annex iv preparation plans improving road safety road services project road sections"
"P099270","component includes provision equipment rms"
"P099270","component comprises consulting services study review options strengthening committee roads improving condition road network ii training program enhance capacity committee staff project management emphasis fiduciary safeguards aspects"
"P099270","component finance preparation road services action plan facilitate private sector investments provision services transporters corridor"
"P099270","component finance assessment services provided corridor consulting stakeholders prepare action plan development services technical assistance foster favorable conditions private sector investments"
"P099270","conclusions field visits bypasses component minimal potential adverse environmental impacts human populations environmentally including wetlands forests grasslands natural habitats"
"P099270","condition existing roads western kazakhstan worst country"
"P099270","construction km overpass temirlanovka settlement km west shymkent initially suggested committee reviewed alignment alternatives considered"
"P099270","construction road sections south kazakhstan oblast kyzlorda bypass follow"
"P099270","consultant helped customize luka budget system meet bank project accounting reporting requirements"
"P099270","consultant helped customize luka budget system meet bank project accounting reporting requirements"
"P099270","consultant services assist committee management activities ifi projects including supervision safeguards fiduciary aspects joint effort ifis government ensure efficient transparent implementation wewc corridor program"
"P099270","consultant services estimated million equivalent million bank financed assist committee management activities ifi projects including supervision safeguards fiduciary aspects joint effort ifis government ensure efficient transparent implementation corridor development program"
"P099270","consultants hired committee advertised start consultations assembled materials disclosed form information brochure prior consultation"
"P099270","consultants adjust suggested staffing plan figure"
"P099270","consultants prepared esia report incorporating site specific emps accordance requirements earlier earf"
"P099270","contingency amount utilized additional costs resulting redesign road section mitigate social andor environmental impacts"
"P099270","contingency amount utilized additional costs civil road sections final designs alternative alignment required temirlanovka town"
"P099270","contracts civil proposed wewc corridor development program designed provide opportunities local international contractors participate ranging supply construction materials equipment contracts road construction concessions road maintenance"
"P099270","conversion land type controlled chiefly local governments ministry land coordination advisory role line ministries giving recommendations approval including moep"
"P099270","corridor development program improve existing road construct bypasses alignments corridor suitable international traffic"
"P099270","corridor major artery main economic lifeline"
"P099270","corridor traverses south kazakh heartland including steppes irrigated diversions syr darya river passes ancient settlement turkestan cosmodrome baikonur"
"P099270","corridor divided homogeneous sections accordance pavement structure geometric characteristics condition traffic"
"P099270","cost estimates million million km category road sections lanes closer recent bid prices"
"P099270","cost proposed corrective measures borne contractors addition contractual fines grossly negligent conduct"
"P099270","country procurement assessment reviews dated june january reported fraud corruption regarded real impediments activities private sector kazakhstan"
"P099270","cp maintain systemdatabase ensure payments suppliers contractors paid delay conditions contract"
"P099270","cp maintain uptodate procurement records concerned bank staff auditors int bank"
"P099270","cps based banks recognition adapt business model kazakhstans development agenda details banks program agreed"
"P099270","cps emphasis promoting competitiveness strengthening governments capacity identify reduce barriers businesses private investors investing human capital basic infrastructure"
"P099270","cps designed ensure strong bank support governments program government bank adjust program changing government priorities country circumstances maximize banks contribution kazakhstans development"
"P099270","cultural heritage authorities oblasts consulted environmental consultant hired committee obtain information avoid disturbance pcr sites sections alignments bypasses planned"
"P099270","department environmental assessments ministry environment received esia report ensure implementation emps supported kazakh environmental authorities"
"P099270","description project road sections based logical geographical divisions road alignment supplemented climatic topographical biological information"
"P099270","detailed design preparation tender documents prequalification civil expected completed march"
"P099270","detailed designs selected alternative financed project"
"P099270","devaluation complicated situation kazakhstan banking sector percent loans denominated foreign currency revenue flows kazakhstan businesses kzt"
"P099270","diamo nds sho fo ur key indicato rs untry bo ld mpared inco megro average"
"P099270","documents review bank supervision missions annual audits"
"P099270","draft final esia reports updated rpf published websites motc website world bank country office kazakhstan world bank infoshop"
"P099270","draft procurement plan details months implementation"
"P099270","draft rap section specific raps disclosed locally discussed local public consultations prior final submitted world bank review acceptance"
"P099270","earf rpf consistent world bank policies disclosed prior appraisal banks infoshop june june june motc kazakhstan"
"P099270","earf rpf provide overview environmental social measures mitigate offset potential actual adverse environmental social impacts entire corridor applied ifis projects"
"P099270","earf rpf withdrawn infoshop superseded waiver request"
"P099270","earf consolidates harmonizes safeguards approaches adb ebrd world bank"
"P099270","earf developed consultants supervised adb covers length corridor alignment"
"P099270","ebrd gok financing regional status boundaries colors denominations ibrd information shown national capital march gok financing map imply adb idb gok financing miles afghanistan afg hanistan world bank judgment legal status territory oblast boundaries endorsement acceptance rehabilitated sections international boundaries boundaries"
"P099270","economic analysis undertaken project road sections covering km shymkent border aktobekyzylorda oblasts"
"P099270","economic financial crisis lends additional importance project public investments infrastructure"
"P099270","emps procedures actions archaeological chance construction"
"P099270","environment alignment turkestan kyzylordaaktobe oblast border arid steppe semidesert landscapes river crossings wetlands partly natural partly irrigated lands forests sensitive natural habitats protected directly impacted road construction"
"P099270","environment conducting procurement project assessed risk"
"P099270","environment conducting procurement proposed project assessed risk"
"P099270","environmental conditions characterized arid desert climate sparse vegetation yearround surface water courses naturally hypersaline soils"
"P099270","environmental conditions project road sections characterized arid semiarid climate sparse vegetation yearround surface water courses naturally hypersaline soils"
"P099270","esia comprehensively key information mainstream environmental practice due diligence project implementation required comply world bank environmental safeguards policies"
"P099270","esia covers environmental baseline conditions detail entire corridor wider project expected impacts quality magnitude low residual risk encountering unexpected impacts implementation interaction impacts environment modeled precision defined mitigation measures actions realistic groundtruthed emps effective mainstreaming environmental due diligence construction engineering activities entire project alignment"
"P099270","esia includes sitespecific emps subsequent detailed emps developed contractors selected individual construction site"
"P099270","esia report developed parallel detailed engineering designs road corridor updating detailing generic information contained preliminary ea report"
"P099270","esia report extensively reviewed found satisfactory bank disclosed banks infoshop kazakhstan motc february"
"P099270","esia report prepared local consultant hired committee supported technical assistance international consultant financed bank"
"P099270","estimated cost component million equivalent excluding physical price contingencies costs consulting services supervision construction"
"P099270","estimates category road sections ranging million million km closer observed prices"
"P099270","evaluation conducted hdm simulates life cycle conditions costs economic decision criteria road construction maintenance activities accordance world bank operational guidance economic evaluation investment operations"
"P099270","experience bank similar countries imposed home grown"
"P099270","fatality rate expected rise due significant increase road traffic vehicle ownership access performance vehicles lack effective enforcement"
"P099270","feasibility study assessed economic viability corridor including preliminary road designs estimates construction costs land acquisition compensation resettlement"
"P099270","feasibility study carried consultants hired committee completed december approved government february"
"P099270","feasibility study carried consultants committee included preliminary environmental assessment ea report prepared national standards kazakhstan"
"P099270","feasibility study estimated bypasses require demolition residences structures south kazakhstan kyzylorda oblasts requiring ha permanent bypasses"
"P099270","feasibility study prepared committee estimated bypasses require demolition residences structures south kazakhstan kyzylorda oblasts requiring ha permanent bypasses"
"P099270","feasibility study completed december approved committee construction housing communal services ministry industry trade republic kazakhstan june pir"
"P099270","final design segment complete design process project roads"
"P099270","finance department motc responsible submission interim unaudited financial reports ifr generated project accounting system based formats agreed world bank"
"P099270","finance department manage project funds including designated account maintain accounts accounts audited"
"P099270","finance director responsibility project financial management including timely audit project financial statements"
"P099270","financial department motc strong team headed financial director"
"P099270","financial institutions commit provide draft loan agreements phases projects"
"P099270","apl operation envisaged total loan amount program committing bank government subsequent phases"
"P099270","km shymkent turkestan planned category design comprising widening lanes"
"P099270","phase loan approved november islamic development bank idb finance km road sections border south kazakhstan oblast taraz estimated total cost million"
"P099270","report issued days inception report drafted pmc"
"P099270","rpf developed consultants supervised world bank"
"P099270","task builds objectives set government rsdp"
"P099270","project designed focus road sections follow existing alignment start"
"P099270","focus world bank financed portion investment extended committees request"
"P099270","measures carried mitigate corruption risk training fiduciary staff starting project launch periodically training customized procedures methods required months period"
"P099270","standard procurement monitoring procurement thresholds determined loan agreement subject prior review world bank"
"P099270","committee infrastructure development motc committee roads implemented investment projects including world bank financed rtrp loan ibrd closed december"
"P099270","committee transport infrastructure development submit quarterly financial monitoring reports regular basis closed rtrp"
"P099270","institute road design kazdorproekt prepared feasibility study december entire wewc corridor"
"P099270","rapid growth real disposable income population carry regions registered real income declines"
"P099270","framework ensure unified standard civil financed projects"
"P099270","frameworks ensure unified standard financed projects"
"P099270","gac action plan aims reduce corruption project application transparent documented procedures based analysis risks governance environment"
"P099270","gac action plan builds experience similar bank financed projects projects funded ifis kazakhstan"
"P099270","gac action plan project designed initiate systemic procurement financial management systems procedures motc specific actions protect project"
"P099270","gac action plan implemented project built framework fiduciary responsibility contracts remain committee client"
"P099270","ge model separately analyzed project benefits reduced vehicle operating costs ii increased productivity iii reduced losses road inefficiency iv increased trade relative base scenario essentially project scenario"
"P099270","geography population economy trade flows central asia bearing transportation challenges kazakhstan"
"P099270","government national bank entertain plans reserves severely depleted"
"P099270","government national bank succeeded stabilizing expectations exchange rate late received major boost strengthening oil commodities export price brought current account surplus"
"P099270","government national bank entertain plans reserves severely depleted"
"P099270","government national bank succeeded stabilizing expectations exchange rate late received major boost strengthening oil commodities export price brought current account surplus"
"P099270","government approached bank finance road sections kyzylorda south kazakhstan oblasts coordinate ifi financing entire program"
"P099270","government adopted comprehensive development strategies achieve"
"P099270","government issued explicit guarantees private pension funds comprise percent gdp"
"P099270","government issued explicit guarantees private pension funds comprise roughly percent gdp"
"P099270","government requested ifis finance percent total investment costs required develop wewc corridor estimated billion km corridor map annex"
"P099270","government set ambitious timeframe upgrade wewc corridor"
"P099270","government set objective development local construction industry kazakhstan"
"P099270","government hired independent consultants tor acceptable bank carry detailed environmental social impact assessments"
"P099270","government counting substantial capital inflows construction infrastructure support investment activity time budgetary difficulties provide balance payments support employment time rising layoffs"
"P099270","government counting substantial capital inflows south west roads projects support investment activity time budgetary difficulties provide balance payments support country"
"P099270","government process negotiating restructuring debt foreign creditors taking extent contingent liability"
"P099270","government seeking assistance adb jointly jica ebrd idb bank finance specific sections wewc corridor"
"P099270","government maintained healthy fiscal surplus period accumulating billion percent gdp national fund republic kazakhstan nfrk"
"P099270","government maintained healthy fiscal surplus period accumulating billion percent gdp national fund republic kazakhstan"
