"Project","Text"
"P096124","plan goi aims develop mw hydropower capacity increase hydros share countrys total installed generation capacity percent current percent"
"P096124","total revenue sale energy rs crore including provisional billing rs crore"
"P096124","migration species reach dam site migration route impacted project"
"P096124","dwing access road adit"
"P096124","rehabilitated stabilization slopes landscaping landscaped terraces"
"P096124","camps located eastern bank alaknanda due unavailability flat parcels land western bank"
"P096124","environmental issues examined levels basinsubbasin catchment level ii project influence determined km project sites iii projects influence determined project affected iv project affected projects actual footprint equal public private acquired project"
"P096124","land parcels affected project examined biodiversity values"
"P096124","land parcels low diversity trees shrubs grasses herbs lowest quarry sites table"
"P096124","locations analyzed probable impacts physical environment terrestrial aquatic biodiversity human settlements"
"P096124","provide additional employment opportunities local communities"
"P096124","package project responsibility individual engineerincharge"
"P096124","pap aware amount entitled option informed decision"
"P096124","project affected family paf joint husbandwife bank account"
"P096124","septemberoctober budget estimates forthcoming revised estimates current prepared based assessment progress"
"P096124","warning systems flood defense systems employed solve extreme events glofs"
"P096124","economic analysis"
"P096124","economic financial analyses"
"P096124","economic financial rate return estimated bank financial internal rate return firr project percent economic internal rate return eirr estimated percent"
"P096124","economic growth reliable power system indias economic growth recent slowed global economic downturn remains robust"
"P096124","economic rate return"
"P096124","economic valuation additional energy generating capacity addition lags rapidly growing demand electricity vphep benefit electricity consumers northern region demand met due supply constraints"
"P096124","economist feuse mohammed hasan sr"
"P096124","economist sasde stephen lintner sr"
"P096124","effective communications project agency stakeholders helps build trust collaboration contributes project design implementation"
"P096124","efforts reduce risk include tributary pilgrims travel priority emphasis social environmental alaknanda valley en route management practices shrines ii strong emphasis consultations valleys head communications stakeholders project capital iii sensitivity cultural concerns local community visàvis river ensuring adequate river flow rituals conducted ghatscremation ghats project"
"P096124","eirr eirr ui rate"
"P096124","eirr npv rs millions npv millions"
"P096124","electrical mechanical auxiliaries service equipment electrical mechanical auxiliaries listed limited scope supply bidder electrical auxiliaries service equipment isolated phase bus duct sets kv scc ka sec isolated phase bus duct phase bus duct equipments disconnectors current transformers voltage transformers lighting arrestors connecting generator generatortransformer including lavt cubicle generator neutrals grounding cubicle"
"P096124","electricity generated hydropower grid faster energy source"
"P096124","electricity generation projected design energy levels mu includes main plant hydro plant"
"P096124","electricity sales"
"P096124","electricity sales arrived providing percent free energy gouk royalties usage water resources"
"P096124","electricity tariffs"
"P096481","documents agreed bank"
"P096481","contracts subject post review"
"P096481","public investment program approximately million invested water waste water solid waste management services"
"P096481","consulting services technical assistance provided project component byas"
"P096481","investments financed component revenuegenerating public services investment projects priority municipalities cost saving potential"
"P096481","municipal budgets experienced dramatic increase local government revenue sourcesfrom total mkd billion mkd billion"
"P096481","municipal financial management"
"P096481","performance criteria formulated menu municipalities prioritize reform agenda"
"P096481","project management unit"
"P096481","consultancy services preparatory activities provided municipalities cses consultants hire component subloans"
"P096481","implementing entity maintain financial management system acceptable bank"
"P096481","performance grants subject separate grant agreements terms conditions format pom"
"P096481","procurement eca regional documents shopping"
"P096481","procurement world bank standard bidding documents supply installation stage"
"P096481","project financial statements designated account audited independent auditors acceptable bank terms reference acceptable bank"
"P096481","component provide loans municipalities eligible borrow"
"P096481","description subproject including costs phases elaborated"
"P096481","detailed procedure environmental safeguard screening sample environmental screening document provided project operation manual"
"P096481","financial economic analysis carried sample proposed investment projects koeaniwater network rehabilitation valandovowater supply system rehabilitation velesstreet lighting school insulationapplied methodology msip subsequent project selection appraisal implementation"
"P096481","subproject identified valandovo preappraised"
"P096481","procurement notice gpn published march undb online printed version dgmarket online"
"P096481","key finding strengthen social accountability service providers consumerscitizens"
"P096481","key finding study strengthen social accountability municipalities cse service providers consumerscitizens"
"P096481","main study finding cse performance communal services developed signs strain transition local governments assumed responsibility"
"P096481","mirror denar account foreign currency designated account exist treasury serve transit account balance"
"P096481","mirror denar account treasury single account operating account withdrawals foreign currency account essence transit balance account"
"P096481","nationally representative stakeholder survey conducted ten municipalities inform designs governmentrequested cse reform strategy msip"
"P096481","engineer perform onsite visits check delivery quality quantity aligns contracts"
"P096481","established ministry finance mof project relevant fiscal decentralization key role approving overseeing municipal borrowing"
"P096481","project management unit pmu established ministry finance adequately staffed"
"P096481","robust system internal controls procedures instituted project"
"P096481","million global environment facility gef project technical assistance ta energy efficiency line creditlguarantee facility projects commercial banks municipalities"
"P096481","accelerating economic growth level envisioned government power july require public service delivery effective efficient incentives private sector increase investment"
"P096481","accelerating economic growth level envisioned government require strengthening effectiveness efficiency public service delivery providing incentives increased investments private sector"
"P096481","focus interviews consumers dissatisfied public dirty garbage bins"
"P096481","survey percent households satisfied percent satisfied water supply homes"
"P096481","survey percent households favor subsidizing poor households water sewage services stressed subsidies national budget ministry labor social policy explicit implicit crosssubsidies csesnot consumers"
"P096481","accounting reporting subloandgrants pmu ifrs"
"P096481","accounting reporting loandgrants pmu"
"P096481","accounting policies procedures accounting books records maintained cash basis additional information signed contracts"
"P096481","actions efficiency improvements tariff reform improve financial situation utilities"
"P096481","activities component environmentally neutral respect physical environment positive impacts raising awareness capacity local authorities prepare supervise implement subprojects environmentally sound manner"
"P096481","additional pmu capacity ensure solid speedy procurement staff adequate qualifications procurement processes experience procurement hired"
"P096481","additional provisions national competitive bidding"
"P096481","additional safeguards mechanism designed ensure controls monitoring process"
"P096481","additionally gtz provided institutional support accounting performance measurement larger sample cses"
"P096481","adequate procedures controls instituted applied subloans grants municipalities"
"P096481","adoption borrower pom including financial manual model subloan agreement grant agreement acceptable bank condition effectiveness"
"P096481","advance contracting retroactive financing"
"P096481","putting hisher initials invoice reviewed project procurement staff"
"P096481","preparation cfa significant progress respect public procurement legislation"
"P096481","backdrop macedonia duel challenge increasing investment municipal services tackling shortcomings municipal performance local capacity"
"P096481","backdrop fyr macedonia challenge increasing investments municipal services tackling shortcomings municipal performance local capacity"
"P096481","background investments municipal services technical assistance ta address shortcomings municipal performance local capacity required"
"P096481","agency international development vat valueadded tax zels macedonian association local selfgovernments vice president shigeo katsu ecavp country director jane armitage eccu country manager markus repnik eccmk sector manager wael zakout ecssd task team leader christine kessides ecssd document restricted distribution recipients performance official duties"
"P096481","aidememoire letter government project preparation mission"
"P096481","aidememoire project preparation mission september october"
"P096481","aidememoire project identification mission june"
"P096481","aidememoire project preparation mission december"
"P096481","aidememoire project preparation mission september"
"P096481","documents agreed thebank"
"P096481","icb contracts ncb contracts shopping contracts direct contracts subject bank prior review"
"P096481","icb supply installation contracts shopping contracts subject prior review"
"P096481","project expenditures funded bank"
"P096481","relevant documentation attached invoice enabling project director immediately evidence checks performed"
"P096481","studies bidding documents related civil include measures minimize andor mitigate potential environmental damage"
"P096481","allocation activities"
"P096481","activities completion deliverables confirms cse supervision environmental social responsible apply responsible apply certifies wb safeguards eamflarpf emf national subproject larpf subproject safeguard policies observed eamflarpf wb review monitoring evaluation reports pmu reports municipality reports bank pcc interministerial quarterly reporting quarterly coordination pcc meetings information sharing review transparency reports annex financial management disbursement arrangements yugoslav republic macedonia municipal services improvement project risk analysis"
"P096481","cses accumulated debts shortterm finance operations acquire loans investment"
"P096481","project flexible testing ground improve localgovernment functioning offering selection performance targets financial incentives practices investments improve services rehabilitate infrastructure"
"P096481","alternative methods bid securing declaration acceptable borrower require bidders sign declaration accepting withdraw modify bids period validity awarded contract fail sign contract submit performance security deadline defined bidding documents bidder suspended bidding contract implementing unit"
"P096481","alternatives considered reasons rejection"
"P096481","legal distinction exists finances cses municipality practices consistent principle"
"P096481","fyr macedonia achieved eucandidate status december received date official negotiations"
"P096481","municipalities contract cses provide services consumers confuse cses local government client local tax authority"
"P096481","resettlement anticipated land acquisition resettlement policy framework larpf developed project land acquisition resettlement implement subprojects subprojects land acquisition resettlement issues clarified land acquisition resettlement action plan larap developed"
"P096481","resettlement anticipated land acquisition resettlement policy framework larpf developed project land acquisition resettlement implement subprojects"
"P096481","country spared direct violence region experienced interethnic conflict months internationally mediated peace agreement called framework agreement peace ohrid agreement"
"P096481","legal framework communal services comprehensive contradictory respects"
"P096481","additional procurement officer experience bank procurement staff hired"
"P096481","assessment capacity implement project procurement actions carried october"
"P096481","assessment capacity implementing agency project management unit pmu mof implement project procurement conducted bank procurement specialist october october"
"P096481","environmental analysis carried project preparation activities identify potential direct indirect environmental impacts project found potential adverse environmental impacts project minor negligible"
"P096481","initial pp submitted bank appended annex"
"P096481","interim director financial management procurement specialists board additional required expertise supplied roster consultants"
"P096481","interim director financial management procurement specialists active project preparations"
"P096481","international procurement advisor hired project implementation begins procurement advisory onthejob training procurement staff"
"P096481","analyze municipal approved subprojects successfully implemented reasons rejection investments acceptance specific services track project progress mid responsibility term project completion municipalities cses determine corrective actions improve implementationduring duration project"
"P096481","annex country sector background yugoslav republic macedonia municipal services improvement project background"
"P096481","annex implementationarrangements yugoslav republic macedonia municipal services improvement project"
"P096481","annex major related projects financed bank andor agencies yugoslav republic macedonia municipal services improvement project bank financed macedonia community million fy create culturebased industries implementation development project lll adjacent cultural heritage completion report completed sites improving icr rated management cultural assets satisfactory"
"P096481","annex poverty social impact analysis design cse reform assist project design yugoslav republic macedonia municipal services improvement project"
"P096481","annex project preparation supervision yugoslav republic macedonia municipal services improvement project planned actual pcn review initial pid pic initial pic appraisal negotiations boardrvp approval planned date effectiveness planned date midterm review planned closing date key institutions responsible preparation project ministry finance municipalities bank staff consultants oroiect included"
"P096481","annex results framework monitoring yugoslav republic macedonia municipal services improvement project results framework pdo improve project outcome indicators increased transparency evidenced monitor financial transparency percentage participating municipalitiescses implementationperformance financial involved performance measurements subprojects pmus sustainability benchmarking ibnet practices"
"P096481","annex safeguard policy issues yugoslav republic macedonia municipal services improvement project"
"P096481","update underway"
"P096481","update cfa underway"
"P096481","anticipated key benefits include efficiency lower demand due reduced physical water loss middle pressure zone leakiest network improved water quality due replacement asbestos pipes reduced infiltration pollutants leaks"
"P096481","antiquated accounting rules contribute cses carrying persistent arrears books due nonpayment public entities commercial practice arrears"
"P096481","audits municipalities performed submitted world bank"
"P096481","audits municipalities performed audit office sao submitted world bank"
"P096481","future request payment municipalities supported documentation previous payments executed"
"P096481","future request payment municipalities supported documentation previous payments executed"
"P096481","subsequent swill reviewed bank publicly disclosed"
"P096481","subsequent laraps reviewed bank publicly disclosed"
"P096481","application practice agreed controls assessed procedures verified banks supervision internal controls procedures ministry strengthening"
"P096481","application controls practice verified municipalities role banks supervision municipalities process"
"P096481","application procedures ministry municipalities practice verified banks supervision"
"P096481","appraisal summary"
"P096481","procedures policies controls project implementation designed instituted"
"P096481","approvals pending commitment fy approval company loan equity quasi partic"
"P096481","approximately km pipes replaced percent total pipe network length"
"P096481","result borrower environmental institutions experiencing challenges implementing emerging legal framework national locallevel enforcement capacity weak"
"P096481","result municipalities enterprises rarely prepare multiyear investment financing plans financial economic analysis proposals alternatives resulting frequently unfinished projects"
"P096481","result project execution frequently delayed completion rates range percent budgeted amounts"
"P096481","poorest republics emerging breakup yugoslavia country entered transition process capita income onethird slovenia onehalf croatia"
"P096481","pom draft financial manual prepared describes procedures controls accounting reporting lines responsibility authorized signatories flows documentation funds external audit"
"P096481","ascertain improvement capacity building capacity municipalities institutional cses preparing project strengthening proposal"
"P096481","assessment agencys capacity implement procurement"
"P096481","minimum post review report include physical inspection bank technical expert sample contracts including subject prior review prepared"
"P096481","minimum qualification procedures financial principles apply selection subprojects subprojects revenuegenerating costsaving revenuegenerating entities cses financial statements appraised highlight strengths weaknesses calculate critical ratios collection operating current ratios propose solutions"
"P096481","government request bank strengthen efforts harmonize donor support fyr macedonias municipal investments"
"P096481","minimum qualification procedures financial principles apply selection subprojects subproject revenue earning cost saving ii revenueearning entities cses financial statements appraised highlight strengths weaknesses calculate critical ratios collection ratio operating ratio current ratio propose solutions iii investment justified based financial economic net cost approach iv subproject publicly disclosed citizen beneficiaries approval obtained elected local councils determine priority relevance prior funding decision"
"P096481","project effectiveness designated account national bank republic macedonia nbrm funds transferred"
"P096481","time requests ta prepare feasibility studies major subprojects scale environmental investments funding msip eu structural funds support provided resources permit local capacity building finance technical assistance training consulting services municipalities cses improve performance service provision meet objectives project"
"P096481","municipal level project promotes responsible local borrowing investment accountability citizens consumers encouraging local voice transparency creating sustainable financial supervisory relationships local governments cses"
"P096481","time municipalities newly assigned tasks responsibilities funded local budgetsmainly operating budgets increased threefold"
"P096481","time municipalities newly assigned tasks responsibilities funded local budget impact operating budgets increased threefold start decentralization"
"P096481","audits conducted accordance international standards auditing isa issued international federation accountants ifac terms reference acceptable bank"
"P096481","investment funds adequate routine capital repairs minor system expansions"
"P096481","average moderate low"
"P096481","bank resources"
"P096481","based bank statementstreasury reports financial specialist record executed payments perform due reconciliation bank balances"
"P096481","project demanddriven component municipal investments component performance based investment grants complete list subprojects financed project span unknown exante"
"P096481","beneficiary municipalities denar accounts treasury single account funds flow designated account funds flow suppliers"
"P096481","berovo municipal boundaries international boundaries chaska rostusha radovis mavrovo zajas oslomej gradsko albania rostusha names municipalities makedonski debar kicevo rosoman identical capitals"
"P096481","bidders economic financial technical capacity guaranteed entity joint venture observing criteria set bidding documents"
"P096481","bids substantially responsive rejected"
"P096481","bids evaluated strictly quantifiable criteria declared bidding documents evaluation criteria price quantified monetary terms"
"P096481","billing water solid waste collection local property taxes fees public lightning separated itemized"
"P096481","board presentation"
"P096481","borrower yugoslav republic macedonia fyr macedonia responsible agency ministry finance st"
"P096481","consumer potential ppp solid waste sector"
"P096481","ebrd kfw projects demonstrated intensive technical support negotiate performance environments ensure investment sustainability including tariff adjustments individual municipalitiescses national institutional framework existed"
"P096481","broadly cses operate based informal arrangement municipalities cse infrastructure owned municipality provide services proposes tariffs approved municipality"
"P096481","broadly cses operate based informal arrangement municipalities cse infrastructure owned municipality provide services tariffs proposed cse approved municipality"
"P096481","budgeting planning"
"P096481","businesses expressed satisfaction water supply system company premises percent dissatisfied"
"P096481","sectorwide approach encourages consistent incentives synergies ensures implementation capacity retained government donors recognize"
"P096481","fate dec kafir external deet resource flows wb murnns tmal debt ctanaml bmed ida tmal deb ida compmiwn ner resource flaws orcial manis qe ofhal crea tars cfeditm fcnergn direct invesmn net nfiws ponfosequitytna world bank prgenm commrmcnli drbursmenu pnncipal repayments netffawr dame netirmders section city skopje skopje serves municipality capital nis map produced map design unit"
"P096481","capacity building environmentalimpact monitoring"
"P096481","capacity treasury designated account nbrm"
"P096481","capacity pmu gather information budgeting planning municipalities estimated forecasts expenditures adequate substantial accurate planning"
"P096481","capacity experience respect"
"P096481","capacitybuilding activities institutional strengthening related helping municipalities cses meet criteria component performance grants"
"P096481","capacitybuilding activities institutional strengthening municipalities cses meet criteria component performance grants"
"P096481","centar drugovo negotino vraneshtica zupa strumica bosilovo plasnica dolneni kavadarci demir kapija cr novo ni krusevo selo ri prilep petrich valandovo belchishta sopotnica krivogashtani debarca star dojran vevcani dojran demir hisar na lake cr bogdanci elbasan struga dojran"
"P096481","chance discovered civil reported authorities dealt established procedures"
"P096481","chance discovered civil reported authorities dealt"
"P096481","combining operations diverse services single enterprise efficient solution municipalities provided strict accounting separations maintained revenueearning revenueearning activities"
"P096481","commercial bank statements designated account received daily pmu treasury reports regular basis"
"P096481","communal service enterprises cses legally independent municipal owners municipalities qualify phase decentralization satisfying specific conditions financial performance receive block grants operating expenditures social service institutions including schools practice armslength relationship"
"P096481","communal service enterprises cses legally independent municipal owners practice armslength relationship"
"P096481","communal service regulation institutions comprehensive implementation enforcement hampered ambiguous ownership infrastructure assets weak human resources capacity lack political lack cse financial autonomy financial burden municipalities"
"P096481","completion ta contracts clients satisfaction"
"P096481","component municipal investments million bank financing million"
"P096481","component municipal investments million"
"P096481","component municipal investments provide loans municipalities eligible borrow"
"P096481","component capacity building institutional development project preparation"
"P096481","component capacity building institutional reform million"
"P096481","component capacity building institutional reform include consultancy services technical assistance subproject preparation including feasibility studies required financial environmental social assessments preparation final designs bidding documents support bidding procedures investments funded component local capacity building municipalities cses improve performance service provision meet project reform objectives nationallevel institutional strengthening support national agencies policy issues studies strategy development related financial sustainability municipal services"
"P096481","component capacity building institutional reformus million bank financing usl million"
"P096481","component capacity building institutional strengthening finances technical assistance grants subproject preparation iilocal capacity building municipalities communal service enterprises cses improve performance service provision iii national level institutional strengthening"
"P096481","component subprojects proposals approved funding"
"P096481","component project technical assistance central agencies develop policy institutional reforms include outlining national water policy strategy preparing viable subsidy scheme vulnerable consumers"
"P096481","component municipal applications participate determine performance performance grant incentive commitment reform grants municipalities cses municipal municipalities receiving grants incentivize performance grant performance grant achieving reform efforts incentive listed performance criteria applied municipalities achieving allocate funds listed performance criteria"
"P096481","component performancebased investment grants investment grants municipalities incentive reward implementation reform initiatives aimed performance improvements service delivery"
"P096481","component performancebased investment grants million bank financing million"
"P096481","component performancebased investment grants million"
"P096481","component performancebased investment grants provide grants municipalities incentives implementing reforms improve service delivery performance required qualify investment loans"
"P096481","component project management monitoring evaluation project management"
"P096481","component project management monitoring evaluation million bank financing usl million"
"P096481","component project management monitoring evaluation usl million"
"P096481","component project management monitoring evaluation support operation project management unit assist project implementation mdnitoring"
"P096481","component project management monitoring evaluation support operation project management unit assist project implementation monitoring including selecting subprojects"
"P096481","condition board presentation"
"P096481","considerable training support provided participating local governments subproj ect preparation implementation"
"P096481","considerable training support provided participating local governments subproject preparation implementation"
"P096481","consultant shortlists services estimated cost uslooooo equivalent contract composed national consultants accordance provisions paragraph consultant guidelines"
"P096481","consumer awareness"
"P096481","consumer satisfaction lowest municipal services poor quality roads limited extent green surfaces parks"
"P096481","consumer satisfaction"
"P096481","consumers unaware cses operate due opaque flows funds municipalities cses"
"P096481","consumers expressed concern performance cses solid waste management"
"P096481","contracts project civil screened environmental impacts environmental entity responsible macedonia ministry environment physical planning"
"P096481","contracts awarded qualified bidder submitted lowest evaluated substantially responsive bid"
"P096481","contracts signed authorized municipal representatives selected contractors"
"P096481","control spending budget entities government functioning treasury system represent principal strengths project financial management arrangements"
"P096481","corruption risk mitigated instituting additional cfa procedures strengthening system internal controls"
"P096481","costs benefits represented cash flow arising project"
"P096481","costs project alternatives including evaluated"
"P096481","country sector issues"
"P096481","covenants applicable project implementation borrower ensure measures carrying eamf larpf timely manner"
"P096481","criteria ante eligibility ta investment loans performancebased investment grants awarded respective reforms"
"P096481","criterion cse asset inventory"
"P096481","criterion cse tariff adjustment program"
"P096481","criterion implement nonrevenue water reduction program"
"P096532","ministry public jakarta english indonesian"
"P096532","implementing agencies financial reports subject external audit"
"P096532","dams reservoirs operational decades shaped regional social economic geography"
"P096532","incentive scheme introduced support development incomegenerating activities continued lower level engagement local government ngos improve sustainability"
"P096532","benefits structures locally recognized"
"P096532","mandatory government regulation"
"P096532","china india largest dams significant dam building program"
"P096532","community participation"
"P096532","cpmupius limited dedicated fm staff assignments"
"P096532","dam operational improvement safety studies base cost million"
"P096532","dam safety institutional improvement base cost million"
"P096532","economic analysis"
"P096532","emergency plans warning procedures event spillway releases exist dam"
"P096532","ratio wpwop failure"
"P096532","indonesia adequate pool inacoldcertified senior dam experts purpose"
"P096532","mainstreaming environmental issues"
"P096532","portion bulk water supplied hydropower industrial domestic users"
"P096532","operations maintenance improvement capacity building base cost million"
"P096532","financial management risks financing assessed substantial mitigation moderate mitigation"
"P096532","project management base cost million"
"P096532","reservoir sedimentation mitigation base cost million"
"P096532","reservoirs vital link water supply chain"
"P096532","similarly dam break emergency preparedness plans prepared forerunner dam safety project operationalized"
"P096532","ta teams recruited assist units project management studies designs"
"P096532","activities comprise community organization joint prioritization planning financial incentives technical support capacity building"
"P096532","bank requires borrower adopt measures ensure safety existing dams finances consequences malfunctioning"
"P096532","budget provided pius sectoral apbn budget"
"P096532","community participation consideration social diversity gender"
"P096532","countrys stock reservoirs pivotal adaptation strategies climate change"
"P096532","dams regulating respective rivers providing raw water existing irrigation water supply schemes reducing flooding producing modest amounts hydropower"
"P096532","fiscal burden removed government wishes collect water charges sectors water users option"
"P096532","main objective doisp enhance safety dams national level"
"P096532","nature technical complexity subprojects doisp modest requirement independent review design bp covered appointment independent national expert panel"
"P096532","potential adverse environmental impacts constructionrelated local minor reversible readily simple mitigation measures enhancement construction practice enforcement legal clauses civil contracts"
"P096532","project involve reservoir filling startup operations dam partially emptied undertake remedial accompanied consultation downstream water users"
"P096532","project finance activities dsu agencies develop andor improve plans consistent op regulation"
"P096532","quality assurance design construction improved peer review system experts agency training construction management supervision"
"P096532","results instrumental enable prepare policies regulations continue policy selectively collecting water fees users irrigation exempt"
"P096532","semiannual progress report provide overview activities budgetary progress overview progress achievement objectives performance indicators"
"P096532","training institution strengthening implemented cpiu"
"P096532","project provide incremental om budget dams total annual incremental budget rp billion prevent deferred om"
"P096532","incremental fiscal burdens reduced partial collection water charges water users"
"P096532","risks mitigated providing project management consultants including financial management consultants"
"P096532","practice measures management amounts spoil material handling lubricants petroleum products construction plant equipment transporting fill gravel material dust noise management"
"P096532","include regulatory institutional strengthening improvements safety monitoring surveillance operation maintenance improvements emergency operation plans preparedness piloting replicable community involvement dam reservoir protection upstream river catchment improvement"
"P096532","subcomponent replicate successful pilots carried balai psda local government central java catchments demand commitment documented"
"P096532","banks water resources sector adjustment loan watsal"
"P096532","annual om expenditures dams irrigation facilities financed central provincial governments budgets"
"P096532","conservative extent assets losses loss farm incomes household assets"
"P096532","option analysis annual fiscal burden om budget central provincial governments increase million"
"P096532","bappenas study suggests kabupaten districts java suffering flooding wet season structural water shortage dry season water deficit compensated unsustainable groundwater mining environmental cost"
"P096532","bappenas study suggests kabupaten districts java suffer flooding wet season structural water shortage dry season water deficit compensated unsustainable mining groundwater major environmental cost"
"P096532","review world banks environmental assessment op apply project"
"P096532","calculation method dedicated om irrigation existence ten substantial secure increased budgets national parliament local councils"
"P096532","central project implementation unit cpiu formed central technical tasks training pius mpws regional balai besarws offices river agencies implement subprojects field"
"P096532","central project implementation unit cpiu formed directorate rivers lakes reservoirs central technical tasks training piu established rcwr"
"P096532","central project management unit cpmu established directorate rivers lakes reservoirs dgwr project financial management"
"P096532","central project management unit cpmu established directorate rivers lakes reservoirs project financial management"
"P096532","central project management unit cpmu established directorate rivers lakes reservoirs dg wr mpw"
"P096532","change purpose involve negotiations government authorities responsible fisheries tourism power generation"
"P096532","community participation approach applied support local ngos familiar"
"P096532","community participatory approach applied support local ngos familiar"
"P096532","dam structure altered rehabilitated improve function improve safety ministerial approval relevant design"
"P096532","delegated budgetholder established rcwr receive delegated budget dgwr"
"P096532","detailed analysis financial management risks arising country situation proposed project entities specific project features related internal controls completed assessment summarized"
"P096532","dams decommissioned"
"P096532","step policy reform initiated establishment countrys dam safety institutions supported safety project dsp"
"P096532","key lesson dsp time build capacity underestimated"
"P096532","phase category sites included doisp phase successor project based ample investigations"
"P096532","review prescreening allowed assign risk score subproject prior rehabilitation based modified method fig"
"P096532","review prescreening allowed assign risk score subproject prior rehabilitation based modified method fig"
"P096532","generic challenge public erosion professional expertise triggered financial crisis ensuing reform public administration growth policy"
"P096532","implementing agencies geographic spread creates financial reports subject external audit proj ectimplementation monitoring supervision risks"
"P096532","impoundment structures including mine tailings reservoirs meeting criteria referable dams falling national dam safety assurance regulations"
"P096532","local regulation camat bupati level watershed conservation plan prepared agreed"
"P096532","major objective doisp train operators apply practices procedures manuals manuals found site"
"P096532","major objective doisp train operators apply om practices procedures manuals manuals found site"
"P096532","ministerial regulation set guidelines dam safety including criteria hazard classification technical guidelines dam design construction om"
"P096532","ministerial regulation set nations guidelines dam safety"
"P096532","monitoring evaluation program developed evaluate achievement program implementation formulating watershed conservation plan selected subcatchments initiating term coordinated effort local agencies address land inadequate agricultural technique soil stabilization social forestry"
"P096532","national reservoir sedimentation survey longterm reservoir catchment management program recognized priorities"
"P096532","priority government indonesias goi development plans millennium development goals mdgs substantially improve access water growing population"
"P096532","priority government indonesias gois development plans substantially improve access water growing populationa key objective millennium development goals mdgs"
"P096532","procurement capacity assessment dgwr balai bws undertaken operations support unit world bank jakarta office"
"P096532","project implementation completion report prepared months prior project completion"
"P096532","quarterly newsletter published website including information contracts implementation progress typology status complaints"
"P096532","review indonesian amdal system apply project"
"P096532","result dams prematurely nearing economic life lost andersen glen chouinard"
"P096532","key lesson performance dam safety institutions dam safety monitoring equipment jeopardized inadequate funding routine budgets"
"P096532","shortlist determined dam reservoir sites urgency repairs rehabilitation upgrading andor replacement"
"P096532","tentative risk score differential successor project including followup phase reservoir sites subject phase doisp"
"P096532","special purpose financial statement project prepared annually audit purposes"
"P096532","stated goal dgwr establish procedures achieve adequate routine funding"
"P096532","strategy fiscal consolidation resulted ificant reduction government debt levels inflation control"
"P096532","timeline provided respond complaints copy files project management unit world bank dgwr"
"P096532","trust fund established ensure proper decommissioned structure dam safety"
"P096532","water rate ha rpha account net financial return er ha irrigated paddy"
"P096532","water rate ha rpoha account net financial return ha irrigated paddy"
"P096532","country intends build reservoirs coming decade"
"P096532","accounting reporting"
"P096532","accounting transactions recorded reliability government accounting system accounting included financial reports"
"P096532","portfolio dams doisp aims progressively reduce portfolio risk profile prp socially tolerable levels"
"P096532","activities fall category dam crest raising largescale sediment removal mdam decommissioning"
"P096532","activities fall category dam crest raising largescale sediment removal mand dam decommissioning"
"P096532","activities executed communities exception technical activities complex contracted local contractors ngos"
"P096532","adams eapvp country director joachim von amsberg sector director john roome eassd sector manager sonia hammam eacis task team leader guy"
"P096532","adb financing sister project wismp"
"P096532","add rip rap"
"P096532","add rip rap dam body fecessary channel notch weir"
"P096532","adopting guidance average international values rate dam failure assumed period wop alternative"
"P096532","adoption incentive schemes schemes provide noncash support livelihood program equipments tools business run community individually suit community priorities table"
"P096532","closure dsp institutions mainstreamed continued modest scale funded routine national provincial budgets"
"P096532","closure dsp tight financial conditions time institutions mainstreamed funded routine national provincial budgets"
"P096532","successfbl implementation mitigation measures procurement risks rated moderate based reasons mitigation action plan identified treated conditions negotiation"
"P096532","aide memoires implementation status measures incorporated strategy"
"P096532","al project score doisp"
"P096532","alaerts country director joachim von amsberg sectors water sanitation flood sector manager sonia hammam protection sector themes water resource management pother environment natural resources management project id po environmental screening category partial assessment lending instrument specific investment loan xi loan credit grant guarantee loanscreditsothers ibrd loan"
"P096532","alaerts easre document restricted distribution recipients performance official duties"
"P096532","contractor consultant invoices submitted commitment officer satker"
"P096532","development stages regulated subject licenses issued minister recommendation dsc"
"P096532","dgwr dams earthen embankment dams concrete masonry spillway"
"P096532","documentation expenditures submitted disbursement retained implementing unit auditors annual audit bank representatives requested"
"P096532","doisp project activities located lands converted lead alterations existing land patterns"
"P096532","financial transactions recorded government accounting system included government accountability reports"
"P096532","contract subsequent contracts"
"P096532","contracts contracts estimated cost usd contract direct contracting subject prior review bank"
"P096532","malfunctioning instruments replaced batujai"
"P096532","malfunctioning instruments replaced"
"P096532","procurement directly undertaken physically jakarta authorized budgetholder piu balai besar ws relevant province"
"P096532","project activities located lands converted lead alterations existing land patterns"
"P096532","subprojects screened impacts issues annual plan preparation review approval process"
"P096532","provisions pp key implementation permen respect existing dams included design doisp pip implemented apl program period"
"P096532","allocation loan proceeds category amount loan percentage allocated expenditures expressed usd financed inclusive taxes services consultants services incremental operating costs project services consultants services training workshops incremental operating costs project services consultants services training workshops incremental operating costs project services consultants services training workshops incremental operating costs project services consultants services training workshops incremental operating costs project total amount flow funds"
