Project,Text,Target
100000,increase the recyclability of products,Circular economy
100000,"increase the recyclability of products, including the recyclability of individual materials contained in those products",Circular economy
100000,"increase the recyclability of products, including the recyclability of individual materials contained in those products, by substitution or reduced use of products and materials that are not recyclable",Circular economy
100000,"increase the recyclability of products, including the recyclability of individual materials contained in those products, by substitution or reduced use of products and materials that are not recyclable, in particular in designing and manufacturing activities",Circular economy
100000,substantially reduces the content of hazardous substances,Circular economy
100000,"substantially substitutes substances of very high concern in materials and products throughout their life cycle, in line with the objectives set out in Union law",Circular economy
100000,"substantially reduces the content of hazardous substances and substitutes substances of very high concern in materials and products throughout their life cycle, in line with the objectives set out in Union law, including by replacing such substances with safer alternatives and ensuring traceability",Circular economy
100000,prolongs the use of products,Circular economy
100000,"prolongs the use of products, including through reuse, design for longevity, repurposing, disassembly, remanufacturing, upgrades and repair, and sharing products",Circular economy
100000,increases the use of secondary raw materials and their quality,Circular economy
100000,"increases the use of secondary raw materials and their quality, including by high-quality recycling of waste",Circular economy
100000,prevents or reduces waste generation,Circular economy
100000,"prevents or reduces waste generation, including the generation of waste from the extraction of minerals and waste from the construction and demolition of buildings",Circular economy
100000,increases preparing for the re-use and recycling of waste,Circular economy
100000,"increases the development of the waste management infrastructure needed for prevention, for preparing for re-use and for recycling, while ensuring that the recovered materials are recycled as high-quality secondary raw material input in production, thereby avoiding downcycling",Circular economy
100000,minimises the incineration of waste and avoids the disposal of waste in accordance with the principles of the waste hierarchy,Circular economy
100000,"minimises the incineration of waste and avoids the disposal of waste, including landfilling, in accordance with the principles of the waste hierarchy",Circular economy
100000,avoids and reduces litter,Circular economy
100000,environmental protection from pollution,Pollution prevention
100000,"preventing  pollutant emissions into air, water or land, other than greenhouse gasses",Pollution prevention
100000,"reducing pollutant emissions into air, water or land, other than greenhouse gasses",Pollution prevention
100000,"improving levels of air, water or soil quality in the areas in which the economic activity takes place",Pollution prevention
100000,"improving levels of air, water or soil quality in the areas in which the economic activity takes place whilst minimising any adverse impact on human health and the environment",Pollution prevention
100000,"improving levels of air, water or soil quality in the areas in which the economic activity takes place whilst minimising the risk thereof",Pollution prevention
100000,"preventing any adverse impact on human health and the environment of the production, use or disposal of chemicals",Pollution prevention
100000,"minimising any adverse impact on human health and the environment of the production, use or disposal of chemicals",Pollution prevention
100000,cleaning up litter and other pollution,Pollution prevention
100000,"protecting, conserving or restoring biodiversity",Biodiversity
100000,achieving the good condition of ecosystems,Biodiversity
100000,protecting ecosystems that are already in good condition,Biodiversity
100000,nature and biodiversity conservation,Biodiversity
100000,"nature and biodiversity conservation, including achieving favourable conservation status of natural and semi-natural habitats and species",Biodiversity
100000,"nature and biodiversity conservation, protecting and restoring terrestrial, marine and other aquatic ecosystems",Biodiversity
100000,"protecting and restoring terrestrial, marine and other aquatic ecosystems in order to improve their condition and enhance their capacity to provide ecosystem services",Biodiversity
100000,"sustainable land use and management, including adequate protection of soil biodiversity, land degradation neutrality and the remediation of contaminated sites",Biodiversity
100000,"sustainable agricultural practices, including those that contribute to enhancing biodiversity",Biodiversity
100000,"sustainable agricultural practices, including those that contribute to halting or preventing the degradation of soils and other ecosystems, deforestation and habitat loss",Biodiversity
100000,"sustainable forest management, including practices and uses of forests and forest land that contribute to enhancing biodiversity",Biodiversity
100000,"sustainable forest management, including practices and uses of forests and forest land that contribute to halting or preventing degradation of ecosystems, deforestation and habitat loss",Biodiversity
100000,average yields cereals,NO MAP
100000,civil war resulted virtual collapse commercial production rural inhabitants fled reverted subsistence agricultural production,NO MAP
100000,climate shocks led increase cost basic commodities maize maize flour beans sugar percent,NO MAP
100000,guarantees issued odimm support msmes defined law,NO MAP
100000,level nonperforming loans npls post banking crisis minimal access longterm funding preference government securities undermine ability banks finance real economy,NO MAP
100000,ifrs include financial statements prepared odimm cgf template agreed bank approved odimms coordination board,NO MAP
100000,increased capital scheme support additional loans easier attract additional capital donors,NO MAP
100000,individual guarantee products defined sufficient credit instrument descriptions including maximum loan amount percent guarantee coverage proceeds maximum maturity rates fees borrower qualification line principle,NO MAP
100000,informative data administrative procedures related business organized business activities standardized classification business activities ec nace,NO MAP
100000,inspection performance indicators implemented inspections automated statistical reporting data insights,NO MAP
100000,inspection procedures revised emphasize preventive advisory inspections role supporting economic recovery resilience unnecessary enforcement fines,NO MAP
100000,inspection reform focused preventive advisory role inspections enforcement sanctions applied,NO MAP
100000,internal audit function ssc identified weaknesses sscs accounting systems including segregation duties numerous manual entries posted ledger differences accumulated depreciation balance fixed assets register related ledger,NO MAP
100000,internal audit prepares annual audit plan approved oversight committee,NO MAP
100000,international evidence wage subsidies create jobs firsttime job seekers periods unemployment inactivity gain experience process build skills improve employability,NO MAP
100000,assessment added dated covenant loan agreement due months project effectiveness,NO MAP
100000,assessment added loan agreement dated covenant due months date project effectiveness,NO MAP
100000,jordanian economy generate jobs collegeeducated workers college diplomas skills job,NO MAP
100000,measures strengthened additional centralized controls pmu developed stipulated fm chapter pom,NO MAP
100000,launch nep accompanied communications campaign,NO MAP
100000,list qualified providers based objective qualification criteria tvsdc expert advice,NO MAP
100000,list based openended call expressions qualified local regional training providers considered nep,NO MAP
100000,literature ensure firms replace existing workers subsidized workers,NO MAP
100000,literature targeting profiling matter skills programs wage subsidies impact jobseekers skills training makes difference terms employability jobseekers market ready skills deficit addressed shortterm training,NO MAP
100000,literature almps deadweight lockin effects potential risks cost effectiveness programs,NO MAP
100000,lmp prepared disclosed project effectiveness date,NO MAP
100000,lmp include ohs measures relevant identified sectors provisions ohs training andor onthejob requirements,NO MAP
100000,lmp esf instruments constitute key documents project beneficiaries firms training centers workers comply project implementation,NO MAP
100000,loan agreement require submission annual audited project financial statements months yearend,NO MAP
100000,low level quality job creation private sector explained firm dynamics limited entry growth firms driven productive firms firms exiting productive resulting productive structure dominated smallmicro lowproductivity firms employing half private sector workers including thirds informal workers,NO MAP
100000,cost external audit financed loan proceeds,NO MAP
100000,country continues paho stakeholders address gaps lacking ultracold chain equipment bank funding address budgetary shortfalls intensify outreach communication efforts table,NO MAP
100000,country multiethnic mestizoshispanics forming populous percent creoles percent mayas percent garifuna percent,NO MAP
100000,country ranks poorly rapid response capacity epidemics sufficiency robustness health system treat sick protect health workers,NO MAP
100000,covax facility nofault compensation scheme amc countries risk mitigation strategy,NO MAP
100000,covid country preparedness response plan guided countrys response covid coordinated multisectoral national covid task force,NO MAP
100000,covid pandemic massive global impact continues spread,NO MAP
100000,current vip implementation communication strategies,NO MAP
100000,direct project beneficiaries belize inhabitants primary vaccination covid financed ibrd loan page belize covid response project persons aged children aged table,NO MAP
100000,disbursement deadline months project closing date loan agreement,NO MAP
100000,draft escp sep disclosed mohws website prior consultations december government belize press office february banks website january,NO MAP
100000,draft sep developed project adopted mohw takes account related efforts outlining systematic approach stakeholder engagement project implementation,NO MAP
100000,draft stakeholder engagement plan sep developed project outlines systematic approach stakeholder engagement builds heavily ce dimensions vip related communication plans,NO MAP
100000,economic rationale investing mpa interventions strong success reduce economic burden suffered individuals countries,NO MAP
100000,economic rationale investment covid vaccine strong massive continuing health economic losses due pandemic,NO MAP
100000,economic recovery expected slow,NO MAP
100000,emergence covid variants potential future outbreaks potentially institute additional lock periods impact countrys economy,NO MAP
100000,audit provide opinion financial statements include opinions internal control frameworks compliance loan grant covenants related regulations,NO MAP
100000,audits conducted based terms reference agreed bank,NO MAP
100000,bank financed central visayas regional project philippines rehabilitated hectares mangrove percent survived,Biodiversity
100000,bank supporting mangrove agenda indonesia,Biodiversity
100000,bank financed analytical relevant mangroves indonesia oceans mdtf problue slm mdtf,Biodiversity
100000,bank advance funds pooled account goi treasury account central bank finance eligible expenditures based sixmonth forecast,NO MAP
100000,bank team plans seek extension line expected closing date project,NO MAP
100000,bank continue engage highlevel policy discussions mangrove agenda,Biodiversity
100000,bank provide implementation support provide technical assistance conduct analytical linked project bankexecuted trust funds provided oceans mdtf,Biodiversity
100000,bank provide training procurement regulations step,NO MAP
100000,bank review validate independent verification reports disbursing funds,NO MAP
100000,beneficiary feedback loop maintained grievance redress mechanism,NO MAP
100000,borrower prepare om detailing project implementation arrangements fiduciary safeguard rules technical details,NO MAP
100000,budgeting arrangement grant follow existing government procedures blus,NO MAP
100000,carbon profile indonesia httpswwwcarbonbrieforgthecarbonbrief profileindonesia fao food agriculture organization united nations,Climate mitigation
100000,carbon profile indonesia httpswwwcarbonbrieforgthecarbonbrief profileindonesia fao food agriculture organization united nations,Climate adaptation
100000,core activities involve cdd procurement approaches involve procurement contracts nonconsulting andor consulting services scattered selected mangrove provinces covered project,Biodiversity
100000,cost transactions raises costs ha lower range costs,NO MAP
100000,costs iefs role fund manager covered grant funding sustainable landscape management program slmp multidonor trust fund mdtf,NO MAP
100000,country home percent worlds tropical rainforests percent mangroves percent tropical peatlands store roughly billion tons carbon,Biodiversity
100000,cumulative impacts direct indirect environmental impacts expected positive reduction emissions erosion forms land degradation improvements conservation biodiversity positive effects mangrove ecosystems,Climate mitigation
100000,cumulative impacts direct indirect environmental impacts expected positive reduction emissions erosion forms land degradation improvements conservation biodiversity positive effects mangrove ecosystems,Biodiversity
100000,degradation loss mangroves coastal communities heavily dependent resources risk,Climate adaptation
100000,degradation loss mangroves coastal communities heavily dependent resources risk,Biodiversity
100000,designated account separate pooled account receive funds grant sources fluctuating ceilings based monthly forecast,NO MAP
100000,implementation framework integral building center excellence statistics angola certification data quality principles tools methodologies derived quality framework,NO MAP
100000,implementing agencies prepare quarterly unaudited interim financial reports ifrs provide reports world bank days quarter,NO MAP
100000,implementing agency account project funds expenditures resources computerized accounting software basis accounting financial reporting cash basis,NO MAP
100000,indicator percent increase downloads data products datasets ine compile reports supported report project relative data downloads baseline downloads document downloads beginning web project,NO MAP
100000,inepiu prepare annual budgets based annual plans approved procurement plan,NO MAP
100000,initial supervision focus review implementation progress agreed fm action plan,NO MAP
100000,initial task activity implementation data readiness assessment developed world bank,NO MAP
100000,inspectorate finance inspecção geral das finanças based ministry finance responsible internal audit functions entire government,NO MAP
100000,key objective subcomponent improve quality availability data administrative records ar monitoring public programs statistical select sectors,NO MAP
100000,key respondents survey include ministerial departments international organizations civil society representatives including academia ngos faithbased organizations private sector,NO MAP
100000,lesson data exist developed carefully transparently accurate statistical means,NO MAP
100000,longterm objective world banks support angolas statistical system increase efficiency quality statistical products activities affordable integrated public planning require external financing,NO MAP
100000,longterm sustainability efforts financed project statcap depends implementation affordable models statistical production,NO MAP
100000,main es risks identified project relate deployment survey enumerators field potential risks survey enumerators respondents,NO MAP
100000,methodology applied productivity assessment tool ipnos implemented wb estimation,NO MAP
100000,methodology applied productivity assessment tool ipnos initiative implemented world bank estimation,NO MAP
100000,ministry economy planning mep publishes quarterly report relatório de balanço progress programs considered key national development plan ndp,NO MAP
100000,national institute statistics ine main official provider statistics angola,NO MAP
100000,increased capacity tool decrease costs reflected recent experience collection rapp suffered significant delays cost overrun million relative budget originally prepared,NO MAP
100000,borrower mtr operate maintain times project implementation dgppse structure functions responsibilities acceptable bank set operational manual,NO MAP
100000,buenos aires metropolitan amba constitutes percent national population generates percent argentinas gdp,NO MAP
100000,calculation road safety benefits based external costs injuries fatalities exist additional automobile road increases probability road crash,NO MAP
100000,calculation ghg emissions based world bank guidance note,Climate mitigation
100000,capital costs interventions belgrano sur line considered costbenefit analysis amount million market prices,NO MAP
100000,central electrical transformer substation operational buildings tapiales,NO MAP
100000,change parameter reduces projects eirr significantly percent decrease time eirr dropping percent,NO MAP
100000,combined fiduciary fm procurement risk substantial,NO MAP
100000,concentration minimizes risks affecting cultural heritage,NO MAP
100000,contractor responsible preparation detailed engineering designs,NO MAP
100000,contractor define restoration plan existing railway bridges culverts,NO MAP
100000,contractors social teams responsible handling suggestions receive formal response days,NO MAP
100000,cost benefit analysis estimates benefits travel time savings existing passengers passengers diverted automobiles means public transport consumer surplus users trips previously reduced vehicle operational costs automobiles buses travel time savings reduced traffic congestion road safety benefits result mode shift travel time safety benefits grade separation reductions ghg local pollutant emissions avoided costs incremental track train maintenance repair,Climate mitigation
100000,cost recovery ratio calculated ratio fare revenue om cost,NO MAP
100000,cost savings estimated based fatalities severe injuries injuries vehiclekilometer amba quantified social costs calculated national road safety agency fatality severe injury injuries,NO MAP
100000,costbenefit analysis takes account stream expected benefits horizon construction operation projects total capital costs annual om costs,NO MAP
100000,costs benefits discounted rate percent base scenario feasibility assessed npv eirr benefitcost ratio,NO MAP
100000,costs benefits pulido al eds urban rail development handbook world bank,NO MAP
100000,costs benefits quantified assumptions assumptions adopted base scenarios capital costs amount million,NO MAP
100000,costs include medical costs productivity costs human costs property costs administrative costs,NO MAP
100000,costs subcomponents assessed compared costs similar projects argentina revealing estimated costs reasonable scope,NO MAP
100000,country territory million square kilometers population million inhabitants highly urbanized percent total population living cities,NO MAP
100000,covid outbreak hit argentina time significant macroeconomic imbalances highly uncertain economic outlook,NO MAP
100000,creation adif agenda,NO MAP
100000,criteria determine beneficiaries based data urban transport survey buenos aires intrupuba determines buffer zone stations maximum distance travelers travel access stations stations caba ii stations ring amba caba iii stations ring amba iv stations ring amba,NO MAP
100000,data assumed constant analysis period,NO MAP
100000,concurrent audit function uniform scope strengthen implementation,NO MAP
100000,country double burden disease unfinished agenda related reproductive maternal newborn child adolescent health rmncah malnutrition communicable diseases ii rapidly growing prevalence chronic communicable diseases ncds,NO MAP
100000,covid outbreak reemphasized urgency significant reforms improve health sector performance,NO MAP
100000,covid outbreak reemphasized urgency significant reforms improve indias health sector performance,NO MAP
100000,covid pandemic reversing hardwon gains illustrating collateral damage pandemic health system,NO MAP
100000,covid pandemic revealed india strengthen core public health functions build robust public health system resilient shocks,NO MAP
100000,cphc data systems evolving strengthen data system cohesive monitoring cphc performance,NO MAP
100000,cphc redesign introduced abhwcs key step ensuring universal effective coverage,NO MAP
100000,current financial reports prepared excel spreadsheets relying abovementioned records,NO MAP
100000,data screening disaggregated gender maintained relevant hwc family records household,NO MAP
100000,dlis program listed table,NO MAP
100000,economic classification hwcs budget nhm analyzed based past trends approved pmabhim allocations detail indicative costs hwcs bphus provided guidelines purpose analysis table,NO MAP
100000,ehsdp include largescale infrastructure risks land acquisition involuntary resettlement applicable program,NO MAP
100000,ehsdp focuses strengthening cphc services prioritizing quality care bringing accountability reforms multiple levels contributing universal effective health coverage spending accountability results reforms,NO MAP
100000,ehsdp supports gender equity operationalizing key governing principles investments women girls access health services equal manner ii transformative results measure impact women girls specifically aspirational districts,NO MAP
100000,essa focuses land management aspects labor safety standards inclusionary strategies adopted,Biodiversity
100000,essa concluded environmental social risk ratings program moderate,Climate adaptation
100000,sustainable development report httpsdashboardssdgindexorgprofilesperu world bank,NO MAP
100000,table wb teams implementation support plan required skill mix,NO MAP
100000,technical design project program moderate,NO MAP
100000,technical economic financial analysis,NO MAP
100000,additional financing billion ibrdida approved october support purchase deployment vaccines strengthening related immunization health care delivery system httpsextranetintpqwebsitesdefaultfilesdocumentsstatuscovidvaxoctpdf inactivated vaccines viruses genetic material destroyed heat chemicals radiation infect cells replicate trigger immune response page peru covid vaccination project level investments short run,NO MAP
100000,appointment specialists project effectiveness condition,NO MAP
100000,approaches ensure information accessible translation languages including indigenous tongues addition spanish accounting illiteracy disabilities,NO MAP
100000,approval envelope billion billion international development association ida billion international bank reconstruction development ibrd financing critical expand affordable equitable financing vaccine purchase deployment,NO MAP
100000,required additional investments public trust demand vaccines training activities,NO MAP
100000,assessment conducted december vaccine country readiness assessment tool viratvraf,NO MAP
100000,audit conducted independent audit firm acceptable wb terms reference approved wb,NO MAP
100000,borrower appointed piu parttime procurement specialist parttime financial management specialist qualifications experience functions acceptable bank responsibility ensuring timely suitable implementation procurement financial management project activities,NO MAP
100000,borrower advance processes arrangements applicable request wbs acceptance advance contracting recognition retroactive financing parameters set loan agreement,NO MAP
100000,main project beneficiaries exportready manufacturing companies growing manufacturing companies increase export readiness aim access markets scale existing andor innovate diversify expand production capacity firsttime exporters page jordan support industry development fund support expanding capacity increasing product offering accessing markets exportready companies intend export credit insurance facilitate exports womenownedmanaged manufacturing companies manufacturing companies employ share women moits benefit project components,NO MAP
100000,breakdown application selection process industry upgrade export development programs,NO MAP
100000,breakdown selection application process,NO MAP
100000,sme definition terms employees funds programs ii medium iii,NO MAP
100000,table detailed description risk,NO MAP
100000,forum meet regularly hold seats percent women,NO MAP
100000,fos terms reference developed moits cleared world bank team,NO MAP
100000,largest manufacturing subsectors valueadded chemicals food beverages tobacco textiles clothing machinery transport equipment,NO MAP
100000,fund channel targeted support industrial sector including activities linked implementation jordans export strategy industry development priorities,NO MAP
100000,fund operational beneficiary firms receive access financial advisory support funds programs,NO MAP
100000,fund operational beneficiary firms receive access financial pdo advisory support funds programs,NO MAP
100000,fund envisaged selfsustainable institution vehicle grant support private sector integrated approach brings additionality,NO MAP
100000,fund envisaged selfsustainable revolving institution vehicle grant support private sector,NO MAP
100000,fund management undertaken steering committee supported fmu additional experts engaged designing programs conducting verificationassessment outcomebased incentives program,NO MAP
100000,fund donor contributions,NO MAP
100000,fund announce programs criteria implementing partners beneficiary smes applications process rolling basis,NO MAP
100000,fund established based special bylaw,NO MAP
100000,ccss manages costa ricas public health insurance system largest health care provider country,NO MAP
100000,ccss prioritized personnel nsvp vaccination mandatory ccss personnel,NO MAP
100000,ccss provider public health services team human resources deployed country wellbeing prioritized ccss pandemic,NO MAP
100000,ccsss directorate organizational communication dirección de comunicación organizacional dco developed information plan based nsvp objectives aimed increasing understanding importance covid vaccination stop community spread benefits risks motivating vaccination,NO MAP
100000,cne implementing entity proposed project rely established project implementation unit piu carry functions financial management fm procurement disbursement environmental social es standards project activities,NO MAP
100000,cne monitor evaluate progress activities supported project report progress results framework,NO MAP
100000,cne prepare submit semiannual ifrs days semester,NO MAP
100000,cne advantage existing internal administrative structure cne,NO MAP
100000,cne existing dedicated staff structure additional tasks required support activities,NO MAP
100000,cne ccss ministry health moh public institutions nongovernmental organizations represented emergency operations center meet periodically coordinate,NO MAP
100000,combination political stability solid social contract steady growth resulted country lowest poverty rates latin america caribbean lac region proportion population incomes purchasing power parity decreased percent increased percent,NO MAP
100000,coordination flow cne ccss detailed pom outline responsibilities institution technical operational roles piu cne,NO MAP
100000,country agreed purchase total million vaccine doses secured million doses donations calendar,NO MAP
100000,country initially managed pandemic peak december waves september costa rica threatened rapid spread variants,NO MAP
100000,survey update labor market monitoring indicators disaggregated sex evaluate public policies close gender gaps cut youth unemployment reduce informality,NO MAP
100000,objective develop public viewer access information viewer roles user credentials access specialized audiences viewer information cube access data warehouse ecosystem officials inec power bi,NO MAP
100000,objective communication strategy promote statistical culture information support evidencebased policy approach,NO MAP
100000,objective lv implement environment specialized users remote secure access statistical information ensure provided agile timely manner,NO MAP
100000,objective committee created deal exclusively project matters advise coordinate technical administrative budgetary aspects guaranteeing delivery project outputs achievement projects development objectives,NO MAP
100000,objectives activity establish target public interface correspondence matrix credentials access validity nonpublic data define technical methodological documents describe data life include mapping actors information users data access policies,NO MAP
100000,ongoing recovery oil prices ecuador grow percent,NO MAP
100000,project risk rated substantial due political governance technical design risks,NO MAP
100000,payment expenses related fieldwork flight boat tickets personal local guides ground transportation paperwork shipments services allocated territory enumerators revolving fund financial mechanism fondos rotativos spanish,NO MAP
100000,pilot duties demand hiring enumerators purchasing uniforms transportation training enumerators fieldwork expenses,NO MAP
100000,plan projects framework specific support data production function statistics ii raise awareness updating legal whipples index method measure tendency individuals inaccurately report actual age date birth,NO MAP
100000,plunge oil prices unveiled deeprooted challenges macroeconomic imbalances public sector inefficiencies weak competitiveness underinvested private sector,NO MAP
100000,pme module collects vital data assess impact agricultural activities environment social economic sustainability farming greenhouse gas ghg emissions data impacts climate related events agricultural activities,Climate mitigation
100000,pmu report quarter progress project project steering committee psc,NO MAP
100000,pmu report quarter progress project psc,NO MAP
100000,pmu responsible daytoday implementation project,NO MAP
100000,pmu staffed purpose strengthening inecs capacity implement project fulfill fiduciary responsibilities,NO MAP
100000,pmu comprise fm specialist central level fm analyst regional office respond projectassociated challenges iii inec adequate documented accounting internal control procedures control hiring payment temporary staff,NO MAP
100000,pmu prepare annual plans awps budgets ii monitor execution disbursements fm activities implement procurement rules procedures approved wb iii prepare consolidate periodic progress reports iv monitor evaluate project activities,NO MAP
100000,pmu prepare awps budgets ii monitor execution disbursements fm activities implement procurement accordance rules procedures approved wb iii prepare consolidate periodic progress reports iv monitor evaluate project activities,NO MAP
100000,esmf include elaboration roles responsibilities pmu moph training requirements timing implementation budgets,NO MAP
100000,esmf cleared disclosed moph website project effectiveness,NO MAP
100000,esmf disclosed moph website effectiveness condition days signature,NO MAP
100000,esmf prepared standard acceptable world bank disclosed moph website world bank website effectiveness date,NO MAP
100000,exchange rate deteriorated briskly sixmonth period marchaugust rate depreciating percent lpb compared percent depreciation preceding sixmonth period,NO MAP
100000,existing call center moph designated hotline service cover covid related issues people starting symptoms assessed referred hospitals questions complaints,NO MAP
100000,expected project beneficiaries citizens refugees noncitizens residing lebanon,NO MAP
100000,explosion port beirut pob august led loss lives people wounded damaged health facilities significantly reducing care access vulnerable populations,NO MAP
100000,external audit page strengthening lebanons covid response tors finalized agreed world bank months project effectiveness external auditor expected engaged months project effectiveness makes publicly borrowers audited annual financial statements investment operations,NO MAP
100000,external audit cover financial operations internal control fm systems comprehensive review soes,NO MAP
100000,external auditor recruited audit report covering submitted unqualified clean opinion,NO MAP
100000,field teams include female male address gender specific training female workers provided contribute adequate targeting messages transmitted community,NO MAP
100000,final terms reference tors technical auditors subject world bank approval,NO MAP
100000,financial management fm page strengthening lebanons covid response performance project rated moderately satisfactory details project implementation results detailed annex,NO MAP
100000,financial management fm performance project rated moderately satisfactory delays observed flow funds recruitment technical auditor submission interim unaudited financial reports ifrs external audit report,NO MAP
100000,financial officer responsible preparing withdrawal applications request funds world bank,NO MAP
100000,financing enable affordable equitable access covid vaccines diagnosis treatment covid related health conditions,NO MAP
100000,explosion port beirut august destroyed considerable port capacity notably wheat silos served strategic buffer storage lebanons privately operated wheat import supply chain warehouses storage animal feed page lebanon wheat supply emergency response project maize soybeans container terminal bulkcargo capacity nearby special economic zone included cold dry storage food items,NO MAP
100000,external audit tors finalized agreed world bank month project effectiveness external auditor expected engaged months project effectiveness makes publicly borrowers audited annual financial statements investment operations,NO MAP
100000,external audit cover financial operations internal control fm systems comprehensive review statement expenditures soes,NO MAP
100000,farming sector lebanon contributed percent countrys gross domestic product employed percent active population world bank figures exclude contribution broader agrifood sector,NO MAP
100000,financial management fm assessment conducted moet found fm risk component fiduciary risk rated substantial,NO MAP
100000,findings stream analytical inform timeline reforms page lebanon wheat supply emergency response project undertaken,NO MAP
100000,fm team reviewed fm arrangements moet,NO MAP
100000,food sector wheat imports affected breakdown governments ability contribute cost wheat imports context global market volatility rising wheat prices due conflict ukraine,NO MAP
100000,food security situation continues deteriorate lebanon reached alarming levels population refugees,NO MAP
100000,framework agreement annexed pom,NO MAP
100000,framework agreements price importer distribute imported wheat distributors mechanismregulation setting price flour sold bakeries review framework agreements moet selected importers prior signature,NO MAP
100000,framework agreements cleared world bank,NO MAP
100000,framework agreements foresee provisions prioritizing distribution wheat applicable flour populations regions shortages identified accordance procedures set project operations manual,NO MAP
100000,implementing entities mosit pmu gasc ehcss officially committed implement actions determined escp integral loan agreement addresses potential risks impacts project components specific timebound measurable actions,NO MAP
100000,implementing entities propose arrangements ensure payments signed contract,NO MAP
100000,investment silo storage positive greenhouse gas emission reduction impact,Pollution prevention
100000,investment silo storage positive greenhouse gas emission reduction impact,Climate mitigation
100000,jute bags tear leave wheat vulnerable weather pests,NO MAP
100000,location established ascs supported project coincide locations silos supported component,NO MAP
100000,loss upgraded facilities expected lower percent,NO MAP
100000,midterm review include study evaluation efficiency bread subsidy system context reform social protection system,NO MAP
100000,ministry agriculture land reclamation close coordination ministry housing utilities urban communities designed built delivered ascs operationalization,NO MAP
100000,ministry international cooperation moic sign subsidiary loan agreements ehcss gasc setting inter alia projects technical fiduciary environmental social requirements complied,NO MAP
100000,ministry supply internal trade mosit responsible coordination supervision implementation activities project,NO MAP
100000,moic sign subsidiary loan agreement ehcss gasc setting inter alia projects technical fiduciary environmental social requirements complied,NO MAP
100000,national council women established promote equality reduce discrimination chair appointed president,NO MAP
100000,national strategy empowerment egyptian women emphasizes importance supporting women adapting climate change mitigating environmental risks adverse social economic impacts livelihoods stronger focus rural population living upper egypt poorest heads households elderly disabled,Climate mitigation
100000,objective component address shortfall imports wheat minimize disruptions bread subsidy program protect poor vulnerable consumers,NO MAP
100000,objectives,NO MAP
100000,ohs management capacity ehcss responsible inland silos adequate environmental management capacity strengthening,Biodiversity
100000,opec fund international development preparing investment program consisting construction grain silos port storage capacity tons,NO MAP
100000,tons capacity imbaba neighborhood giza,NO MAP
100000,private mill capacity region million tons,NO MAP
100000,project risk substantial stems risks,NO MAP
100000,gou maintains control key functions collecting revenues social payments responding emergencies sustaining education services percent schools functioning serving million students grades april,NO MAP
100000,government agencies exclude staff mof verify reports government agencies retained audit include government school employees joined military territorial defense units,NO MAP
100000,government continues priority social payments including pensions,NO MAP
100000,government implementing public financial management civil service reforms support world bank development partners pfm reform strategy approved analytical contributed existing strategies policies education review pefa assessment subnational pefa assessment,NO MAP
100000,government requested banks support ensure timely payment government school employees salaries,NO MAP
100000,government control key functions including social payments economic impact war extent,NO MAP
100000,government relentlessly ensure access online feasible faceto education restoring access water electricity thousands households daily,NO MAP
100000,government plays vital role employer provider formal sector jobs source income livelihoods government school employees,NO MAP
100000,governments commitment reform agenda strong sector policies change duration project hrmis system continues implemented world bank public sector reform support program financed eu,NO MAP
100000,grs ensures complaints received promptly reviewed address project related concerns,NO MAP
100000,guarantees expected provided ibrd united kingdom million netherlands eur million lithuania eur million latvia eur million,NO MAP
100000,oc receives funds cgc subsidize sales operations loss millerssemolina discrepancy prices received actual costs,NO MAP
100000,oc created decreelaw april monopoly purchase sale imported cereals,NO MAP
100000,oc created core mandate ensure stable supply grain domestic market domestic grain harvest collection strategic imports storage twomonths national consumption,NO MAP
100000,oc benefit capacity building project,NO MAP
100000,oc customize accounting software meet projects requirements,NO MAP
100000,oc ensure offloading contractors follow adequate procedures controlling impacts dust maintain adequate occupational health safety ohs measures unloading process covid preventive measures world banks guidelines gbvseah prevention measures world banks practice note,NO MAP
100000,oc establish grievance mechanism based existing mechanism,NO MAP
100000,oc develop specific internal audit program entire implementation period project share world bank copy reports supporting execution program,NO MAP
100000,oc payments beneficiaries activities components project,NO MAP
100000,oc recruit qualified procurement expertconsultant assist oc carrying procurement world banks procurement regulations,NO MAP
100000,oc reserve verify expenditures expost refunds requested nonrespect contractualconvention,NO MAP
100000,office des céréales oc plays central role tunisias food security strategy,NO MAP
100000,ohsp cleared world bank included framework agreement piu eligible importers cascade contract importers unloading contractors port,NO MAP
100000,ohsp included escp,NO MAP
100000,ohsp include standard measures adopted contractors prevent inadequate exposure dust emissions ensure workers port staff people berth unloading protected health safety risks prevent covid contagion gbvseah preventive measures,Pollution prevention
100000,residual fm risk project rated substantial,NO MAP
100000,risk project rated substantial based assessment mitigation measures,Climate mitigation
100000,oversight reform agenda prime ministers office operational supervision project implementation project steering committee,NO MAP
100000,payment grain purchased shipped special commitments method letter credit world bank request oc accordance terms stipulated signed contract,NO MAP
100000,external debt includes billion loans benefit debt service reserve account funded oil sales,NO MAP
100000,financial performance soe sector suffered effects covid crisis resulting global economic slowdown,NO MAP
100000,financial shortfalls coupled current institutional mandates sector limit angolas ability enhance resilience power sector,NO MAP
100000,water sector institutional development project ongoing water sector institutional development project wsidpii support strengthening key institutions,Water
