"Project","Text"
"P096532","pp prepared drafting committee dgwr pln private sector inacold"
"P096532","procedure address resolve complaints community process participation perfonnance community forum figure"
"P096532","procedure ensure subprojects significant negative potentially irreversible impacts subject appraisal conducted successor project"
"P096532","process introduce additional absorption constraints"
"P096532","program designed based satisfactory results obtained pilots dsp"
"P096532","programmatic staggered approach expected create flexibility space identify address controversy"
"P096532","project avail country system maximum extent including planning budgeting flow mechanism accounting reporting auditing arrangements"
"P096532","project operated adaptable manner allowing government adjust implementation agreed subprojects progress insights improve based results surveys investigations"
"P096532","project bring institutional policy achievements dsp logical conclusion supporting development implementation comprehensive regulatory administrative frames dam management"
"P096532","requires dedicated support capacity building"
"P096532","safeguard embedded relevant covenant loan agreement purpose overseeing implementation dam safety measures project implementation prior approval annual plan assign independent expert qualifications terms reference acceptable borrower bank involved design implementation project review oversee subprojects preparation activities project implementation assist developing preparation criteria establishment safety panel ii anniversary date agreement date agreed writing borrower bank establish retain project dam safety panel project implementation qualifications terms reference acceptable borrower bank comprised individuals involved design implementation project review oversee subprojects preparation activities andor complex dams comprise dams selected based recommendation dsc additions requested bank"
"P096532","safety hazard expressed risk probability failure times extent damage caused demands special safety measurestechnical regulatory administrative"
"P096532","scoring prioritize subprojects activities reservoir site doisp doisp based level urgency"
"P096532","section reservoir protection preservation water quality management control water pollution"
"P096532","developmentpolicy review country partnership strategy investing indonesias institutions fuller presentation current economic issues report assesses coverage targeting impacts program education sector bos program focused primary junior secondary students"
"P096532","set completed ministerial regulations reviewed updated"
"P096532","exercised regulating closing dam gates discharging water prevent water flow exceeding downstream capacity avoiding environmental destruction pollution prevention flooding decommissioning"
"P096532","situation poses increasing safety hazard"
"P096532","stock coming economic lifetime safety hazard rehabilitated"
"P096532","component build pilots conducted dsp"
"P096532","subcomponent replicate successful subcatchment management programs implemented central java supported bankmanaged trust"
"P096532","subproject entail extensive downstream adjustments proper spilling"
"P096532","monitored"
"P096532","include providing project implementation financial guidance project implementation"
"P096532","include agencies responsible public water resources related"
"P096532","involve review project financial management system including project expenditures accounting reporting internal control framework"
"P096532","include automatic referrals bpk kpk national corruption eradication commission conduct investigative audits strong indications irregular practice"
"P096532","inadequate address sizeable rehabilitation improvement budgets growing trend trebled emergency procedures require extension"
"P096532","rehabilitation improvement dams reservoirs prepared implemented projects require extensive preliminary surveys investigations designs sid start doisp implementation successor project doisp"
"P096532","approval awp bank position maintain quality control utilization funds"
"P096532","approval awp bank maintain quality control utilization funds"
"P096532","indonesia treated dams individual pieces infrastructure recognizing special strategic function securing bulk water supply safety risks represent inordinate expense replaced"
"P096532","bank acquired experience insights provide support gained governments confidence"
"P096532","dmp dmuep ep provisions dam development apply existing dams"
"P096532","achieving situation adequate staffing feasible midterm frame successor project doisp"
"P096532","subprojects assessed category byand doisp category project"
"P096532","doisp category project"
"P096532","medium term project enhanced environmental outcomes"
"P096532","medium term project enhanced environmental positive outcomes"
"P096532","generation issues remain addressed"
"P096532","country relies heavily infrastructure store bulk water carry urban industrial centers irrigation"
"P096532","country relies heavily infrastructure store bulk water carry urban industrial centers irrigation"
"P096532","increase commodity prices source concern food commodities account significant proportion household expenditure income"
"P096532","institutional capacity agencies strengthened respect design construction quality assurance design weak"
"P096532","projects innovative extends actual portfolio based planning management attempt capture upstream downstream extemalities"
"P096532","reservoirs functionality structural integrity imperiled declining hydraulic performance sustainability demand urgent attention"
"P096532","reservoirs functionality structural integrity imperiled declining hydraulic performance sustainability demand urgent attention"
"P096532","sediment accumulating reservoirs sandy loamy composition organic natural matter"
"P096532","sediment adequate quality"
"P096532","inventory structures portfolio makes demands planning capacity trained experienced staff recurrent om periodic repair budget resources"
"P096532","water sediment quality"
"P096532","water sediment quality dredge spoils require special management"
"P096532","water sediment quality"
"P096532","tngh praya barat batujai barat lombok lomb"
"P096532","tngh praya barat pengga bima bima sape mangga"
"P096532","address issue deferred om budget dams project analysis included incremental dam om costs dams analysis"
"P096532","anticipate adverse impact due land acquisition land acquisition resettlement policy framework larpf resettlement action plans rapswill developed esmf project preparation successor project"
"P096532","assist programmatic reform effort investments requested bank support proposed operational improvement safety project doisp represent stage longerterm framework"
"P096532","conservative extent life assets losses loss farm incomes household assets including potential flooding loss irrigated guaranteeing water supply hectares ha doisp produces annual farm net income million million doisp iiipotential destruction homes doisp worth million million doisp summarized table table"
"P096532","carry tasks budget channeled piu dgwr"
"P096532","enhance procurement monitoring disclosure dgwr set website accessible public information projects procurement results includes facilities complaint handling mitigate risk delays due budgeting process dgwr advance procurements critical packages procurement plan addition closer coordination mof resolve budgeting issue"
"P096532","operate project programmatic adaptable manner allowing government adjust implementation agreed subprojects progress insights improve project apply annual plans reviewed cleared bank technical safeguards criteria"
"P096532","promote transparency procurement process nongovernment observers invited witness public bid process"
"P096532","provide special advices project management dam panel project recruit individual consultants"
"P096532","total estimated approval supervision costs"
"P096532","total irrigation service dams total annual cropped ha cropping intensity"
"P096532","total project cost"
"P096532","total project cost includes million local costs million foreign exchange costs"
"P096532","total project cost doisp estimated million including total base cost million physical price contingencies million"
"P096532","total project cost doisp estimated million including total base cost million physical price contingencies million"
"P096532","total project cost doisp estimated million including usso million ibrd loan million counterpart funds"
"P096532","programmatic approach"
"P096532","training provided communication methods"
"P096532","twenty sites reservoirs selected criteria reservoir siltation foreshore erosion ii reservoir strategic terms function iii population living surrounding reservoir iv potential vandalism reasonable access vi sites related category subprojects"
"P096532","financial cash flows options iand prepared illustrate financial impact project investments cost sharing dam om expenditures central provincial governments water users"
"P096532","typical activities relevant subprojects implemented table"
"P096532","typically electromechanical equipment valves gates engines supposed replaced structures due major overhaul repair replacement"
"P096532","dsp emergency action plans eaps dambreak events highhazard dams prepared"
"P096532","arrangement contract agreement piu community iigrant community stimulate livelihood community communitywomen"
"P096532","unfamiliarity banks bank procurement training"
"P096532","unit prices rupiah converted average official exchange rate prevailed period project preparation"
"P096532","unit prices equipment materials based prices quoted local foreign suppliers"
"P096532","certified engineers dam experts"
"P096532","urban water demand growing apace economic development staple food rice grown irrigated consume bulk water supply"
"P096532","house economic prices farm inputs outputs derived world bank commodity price forecast october average prices ha crop budget irrigated paddy financial economic prices valuing net farm incomes potential losses summed dams integrated calculation benefits foregoing losses annual rates dam failure"
"P096532","categorization subprojects earmarked successor project listed table"
"P096532","visual inspection manual"
"P096532","vnotch mechanical deferred"
"P096532","current public procurement environment administrative arrangement remains fragile aspects leading fraud corruption current corruption eradication activities kpk provide noticeable positive impacts implementing unit ensure integrity procurement transactions"
"P096532","dsp successful establishing dam safety institutions constraints arose due lack longerterm programmatic vision lingering effects financial crisis"
"P096532","implement document community participation activities accordance project management manual"
"P096532","warning systems spillway emergency operating procedures exist"
"P096532","water sediment quality reservoirs"
"P096532","water charges ha season estimated"
"P096532","water economy"
"P096532","ensure quality equipment installation procurement specific packaged civil"
"P096532","doisp trigger op successor project trigger op"
"P096532","institutional activities preliminary investigations designs started covered doisp larger physical backloaded successor project"
"P096532","hazard mitigation spillway operation dam break strictly technical approach programmatic approach include opportunities risk hazard reduction costbenefit priority analysis dams proper"
"P096532","safeguard policies triggered pad technical annex environmental assessment opbp"
"P096532","china starting move riskinformed dam safety management india embraced approach"
"P096532","china starting move riskinformed dam safety management india embraced approach"
"P096532","procured project include rehabilitation repairs dam body repairs upgrading spill electrical mechanical repairs replacement dredging upstream intake gate installation basic safety facilities conservation greenbelt upper catchment improvement access road dam"
"P096532","world bank indonesia water resources irrigation reform satisfactory administrated implementation project iwirip tf cpl safety project dsp ppar"
"P096532","xi ms indonesia myanmar dam operational improvement vietnam indonesia philippines safety project doisp thailand province capitals nanggroe aceh sulu national capital darussalam total damsreservoirs sea province boundaries damsreservoirs project shortlist international boundaries north sumatra kalimantan timur map produced map design unit"
"P096532","xi projects disputed opbp"
"P096532","title iswicr loan size ibrd water resources irrigation sector ip"
"P096532","compared countries reservoir capacity indonesia poorly deeloped address shortage water storage capacity country intends build reservoirs coming decade"
"P096532","java witnessed rapid economic demographic developments impose henceforth regular reassessment performance existing structure operational rules"
"P096532","plans tested absence proper consultation dissemination facilities fear public left assumption dams unsafe"
"P096532","yogyakarta bali nusa tenggara timur jambi bali sulawesi barat total damsreservoirs total damsreservoirs total damsreservoirs bengkulu nusa tenggara barat sulawesi selatan damsreservoirs damsreservoirs damsreservoirs kilometers project shortlist project shortlist november sumatera selatan nusa tenggara timur sulawesi tenggara project shortlist ibrd lampung riau kepulauan maluku utara miles bangkabelitung banten kalimantan barat kalimantan tengah maluku papua barat indian ocean"
"P096532","yogyakarta gorontalo kupang sumatera barat jawa timur sulawesi tengah"
"P099270","administrative arrangement capture benefits separating clientsupplier functions greatly improve efficiency operations"
"P099270","alternative cost million overpass"
"P099270","alternative cost million overpass ii alternative western bypass total length km"
"P099270","alternative cost million overpass iii alternative upgrade existing alignment temirlanovka settlement overpass"
"P099270","assignment entire project implementation period"
"P099270","campaign conducted committee"
"P099270","choice borrower taking account loan amount structure accumulated national debt capability loan conversion options manage risk external borrowing debt"
"P099270","component estimated cost million bank financed share million comprise consulting services review options strengthening committee roads improving condition road network ii develop training program enhance capacity committee staff project management emphasis procurement financial management safeguards iii develop implement road management system iv prepare road safety improvement plan prepare action plan development services project road sections"
"P099270","component finance upgrade reconstruction km road sections kyzylorda oblast modern structural design lower lifecycle cost road asset including road safety features road services"
"P099270","component finance upgrade reconstruction km road sections dual carriageways lanes estimated cost million equivalent excluding physical price contingencies costs consulting services construction supervision"
"P099270","consists upgrading existing carriageway"
"P099270","ea report prepared consultants kazdorprojekt hired committee late based feasibility study level design"
"P099270","effort bridge backlog context km republican road network upgraded period"
"P099270","extensive document physical biological environmental socioeconomic infrastructural baseline conditions entire wewc corridor alignment"
"P099270","probable recovery commodity prices world economy implies medium term picture kazakhstan promising"
"P099270","restructuring committee transferred fiduciary functions motc"
"P099270","designated separate project component promote transparency disbursement project funds"
"P099270","resulted road traffic injury rates faster rate road network deterioration"
"P099270","includes construction km roads aktobe oblast aktobe karabutak irgiz completed km almatybishkek road completed adb ebrd loans"
"P099270","includes procurement services preparation action plans road safety road services implementation monitoring"
"P099270","includes settlements regional transport corridors cross border epidemiological hotspots"
"P099270","includes corridor linking europe russia china kazakhstan focus project"
"P099270","essential medium term capacity development modernization committee"
"P099270","intended assure transparency integrity contracts procurement process"
"P099270","consequence construction cost estimates road sections combined low traffic observed sections"
"P099270","consequence cost estimates reconstruction shown table"
"P099270","consequence cost estimates reconstruction combined low traffic sections"
"P099270","due poor condition existing road north kyzylorda"
"P099270","pmc charged developing communication plan including user satisfaction surveys citizen report cards monitor efficiency implementation communication plan project"
"P099270","km road section includes shagan aksharma zhosaly kazhaly aral"
"P099270","loan approved february ibrd finance sections corridor southwest regions kazakhstan shymkent aktobe oblast border approx km estimated total cost billion government financing remaining sections corridor"
"P099270","loan approved november"
"P099270","means bank financing future projects kazakhstan severely limited"
"P099270","perceived trade potential main reason establishment carec corridors"
"P099270","project finance soft aspects detailed studies recommended road safety action plan preparation road safety design manual ii physical road safety audit major roads iii estimation social cost accidents strengthening road accident research"
"P099270","risk mitigated slow real estate construction sectors mid"
"P099270","road section fair condition"
"P099270","road section constructed received investment"
"P099270","section characterized arid climate resulting sparse vegetation yearround surface water courses naturally hypersaline soils"
"P099270","designed improve budget planning road investment prioritization maintenance scheduling"
"P099270","lead control implementation schedule provide quality assurance executed"
"P099270","stage completed november project"
"P099270","table pro duced fro develo pment eco mics ldb database"
"P099270","probable recovery commodity prices world economy implies medium term picture kazakhstan promising"
"P099270","trend expected minimum"
"P099270","include review detailed engineering designs supervision implementation environment management plans prepared road section"
"P099270","include review detailed engineering designs supervision implementation environment management plans prepared road section"
"P099270","ascertain impact losses determine additional mitigation initiatives"
"P099270","achieved upgrading reconstruction km road sections south kazakhstan kyzylorda oblasts wewc corridor aktobe kyzylorda oblast border shymkent including northern bypass shymkent city strengthening capacity committee implementing road management system planning budgeting road maintenance rehabilitation construction republican road network increasing capacity motc committee staff monitor supervise project implementation emphasis procurement financial management safeguards improving road safety facilitating provision services wc corridor"
"P099270","completed months project effectiveness"
"P099270","depend extent price oil shortmedium term domestic macroeconomic performance claims national reserves"
"P099270","ensure parallel financing corridor synchronized ii uniform technical standards applied iii common framework environmental social safeguards iv technical assistance complement investments institutional strengthening"
"P099270","entail significant time pressure procurement civil contracts"
"P099270","finance consulting services supervision civil components estimated million"
"P099270","include requirement build capacity project assessment unit mof"
"P099270","include publication contract award details bidders summary evaluation result"
"P099270","include soft aspects road safety action plan public awareness campaigns ii strengthening regulations improve road safety iii introduction approaches enforcement iv development approaches timely emergency medical services"
"P099270","lead lower social costs stemming reduced road traffic injuries improved movement passengers"
"P099270","require investment economic sectors improvements investment climate"
"P099270","require improvement capacity committee plan road maintenance"
"P099270","capital account surplus import decline sharp"
"P099270","require structures demolished lwading significant increase cost compensations"
"P099270","thomson themes regional integration trade country manager sergei"
"P099270","thomson ecssd acting sector manager henry"
"P099270","activities targeting operational managerial levels committee vii assistance committee match dated covenants act disbursement conditions assignment pmc responsible monitoring activities ensure conditions dated covenants project satisfied dates"
"P099270","committee motc established mechanism media civil society involved monitoring progress project implementation"
"P099270","environmental impact assessment report resettlement action plans covering sections including analysis alternatives prepared parallel detailed design prior start construction"
"P099270","waiver banks operational policies op op require environmental assessments resettlement plans completed disclosed consulted prior appraisal sought board concurrently approval project"
"P099270","project expected unprecedented significant adverse impacts environment mitigated"
"P099270","total pmc staff complement comprise international consultants local consultants cover entire corridor financed ifis"
"P099270","timeframe ministry transport communications republic kazakhstan plans program parliament consideration december"
"P099270","timelines disbursements interim payment certificates invoices agreed motc world bank establish service standards"
"P099270","timelines procurement decisions agreed motc bank establish service standards avoid procurement delays reduce opportunities corruption"
"P099270","timely processing implementation contracts processed project supervision assess contracts staff training managed project management performance project management program"
"P099270","achieve goal aligning economy leading economies world kazakhstan improve competitiveness"
"P099270","ascertain identified impacts adequately addressed safeguards instruments adb ebrd world bank closely borrower authorities kazakhstan support compliance proposed road investment program national requirements environmental social safeguard policies ifis"
"P099270","deter transition element communications program implemented pmc corridor program raise public awareness encourage civil society engagement protect potential victims trafficking"
"P099270","ensure continued adequacy project financial management system implementation financial management consultant hired pmc support train motc staff assigned financial management disbursement responsibilities"
"P099270","mitigate fiduciary risks project strengthen fiduciary standards enforcing bank procurement rules contracts supporting committee reputable consultants instituting capacity building measures enhanced supervision bank fiduciary technical aspects project"
"P099270","mitigate identified risks bank provide additional resources advisory services close supervision monitoring project implementation"
"P099270","mitigate risks experienced safeguards consultants pmc assist committee implementation safeguards requirements"
"P099270","project component results capacity local contractors international competitive bidding limited knowledge road attract international contractors"
"P099270","relieve balance payments pressures currency kazakhstan strong capital inflows compensate substantial outflows foreign debt payment obligations range billion"
"P099270","tollfree collect callsreverse charge"
"P099270","total average annual daily traffic existing alignment"
"P099270","total table"
"P099270","total financing"
"P099270","total estimated approval supervision costs"
"P099270","trade transport sector issues"
"P099270","trade xpo rt impo rt le ls ill"
"P099270","trade expanded rapidly external trade orientation gradually changing china markets soviet union russia remains largest single trading partner"
"P099270","trade expanded rapidly external trade orientation gradually changing china markets soviet union fsu russia remains largest single trading partner"
"P099270","traffic condition data collected updated"
"P099270","traffic data collected updated committee"
"P099270","traffic intensity kazakhstans strategic international transport corridors description length traffic km day uzbekistan border shymkent taraz bishkek almaty khorgos border china uzbekistan border shymkent kyzylorda aktobe uralsk border russian federation almaty karaganda astana petropavlovsk border russian federation atyrau aktau turkmenistan border border russian federation pavlodar semipalatinsk maikapshagai border china astana kostanai border russian federation annual average daily traffic"
"P099270","traffic ranges vpd northwest turkestan increasing vpd shymkent turkestan"
"P099270","traffic ranges average annual daily traffic northern section aktobe oblast border kazalinsk vehicles day kyzylorda shymkent traffic composition varies sections road classes"
"P099270","traffic safety primary concern traveling section"
"P099270","traffic signals required intersections temirlanovka"
"P099270","train motc staff unrealistic requirements preparing unambiguous technical specifications delivery completion time set mechanisms obtaining technical experts bidders unable meet relevant preparation specifications frequently qualifications create maintain database sample experience specifications prepare standard technical specifications items procured frequently faulty technical design medium supervising engineers review technical low excessive variation"
"P099270","training procurement world bank guidelines provided bank staff project launch workshop bid evaluation committee medium pom include sample tor low familiar international qualification requirements procurement staff procurement procedures evaluation committee conflict obstruct delay procurement disclosure forms signed process evaluation evaluation committee bids proposals detailed procurement manual lack awareness procurement medium carry aggressive public awareness programs low opportunities project media newspapers civil services brochures radio tv project website poor quality bidding documents medium prepare widely easy low including ambiguous technical understand standard bidding documents specifications unclear bidding requirements"
"P099270","training received consultant staff"
"P099270","training staff committee staff project management emphasis procurement financial management safeguards"
"P099270","training provided financial management consultant equip staff skills carry assigned functions responsibilities"
"P099270","training workshops organized staff regionallocal environmental authorities"
"P099270","training workshops organized staff committee central regional environmental authorities"
"P099270","transit congested limited construction bypasses greatly reducing potential resettlement housing displacement increasing traffic safety settled"
"P099270","transparency procurement processes"
"P099270","transport trade efficiency improved provision infrastructure services entire corridor reduce transport costs gradual reform entities responsible categories roads"
"P099270","transport strategy republic kazakhstan motc sqkm equals density russia lower uzbekistans kmsqkm kyrgyzstans kmsqkm"
"P099270","turkestan bypass online upgrading existing bypass turkestan"
"P099270","turkestanshymkent km ii km iii upgrade category"
"P099270","types indicators proposed outcome indicators measure extent benefits project ii output indicators measure physical progress civil technical studies project management"
"P099270","unallocated contingency amount"
"P099270","unallocated total project cost includes million physical price contingencies implementation percent total cost civil"
"P099270","dry conditions materials favorable properties embankment fill material proper management controlled humidity compaction"
"P099270","administrative arrangements procurement financing legal departments transferred motc constitute independent departments accountable motc directly"
"P099270","unit construction costs provided committee accordance planned"
"P099270","updated resettlement policy framework"
"P099270","upgrade reconstruction road total km road sections project supervision ensure sections kyzylorda oblast excluding upgraded reconstructed committee kyzylorda bypass"
"P099270","upgrade road sections south total km road sections project supervision ensure kazakhstan oblast including upgraded reconstructed committee kyzylorda bypass"
"P099270","upgrading main transport corridors kazakhstan set government priority sector"
"P099270","million equivalent data design engineer committee april figure previously reported"
"P099270","statements expenditure"
"P099270","rms committee preparation annual maintenance plan budget maintenance programs"
"P099270","user cost committee hdm proportion republican road network length road condition fair conditions survey committee reduce project rate road safety survey million vehkm road crash fatalities accident reports committee project road sections implementation effective road project reports management system committee committee intermediate outcome indicators kilometers roads upgraded cumulative km km km km km contract completion km acceptance committee reports consulting services contracts contract monitoring processed managed pmc report committee cs cs cs cs training received committee staff pmc contract monitoring staffhours report committee updating road data republican roads total road condition length survey committee rolling multiyear road maintenance rehabilitation project reports program established committee prepare road safety strategy action plan coordinated coordinated project reports"
"P099270","vehicle fleet characteristics physical utilization loading tyre retread annual related pass"
"P099270","water resources committee wrc perceived information source appears adequate capacities"
"P099270","weak capacity oversight strengthening capacity committee environmental social safeguards government agencies oversee leading low degree safeguards safeguards implementation"
"P099270","weak institutional capacity affects project implementation jeopardizes fiduciary control"
"P099270","weaknesses action plan"
"P099270","data obtained draft resettlement report finalized serve umbrella rap"
"P099270","authorities strong measures macroeconomic instability kazakhstans leaders maintained strategic vision economic development"
"P099270","financing road sector significantly increased past decade main reasons poor performance roads lack proper planning insufficient institutional capacity rapid growth motorization"
"P099270","investments increasing resource allocations maintenance insufficient representing percent road budget"
"P099270","impacts expected preventive studies aimed preservation activities construction conducted project"
"P099270","activities outsourced instances division clientsupplier contractual relationship"
"P099270","civil services outsourced instances division clientsupplier contractual relationship committee kazakhavtodor"
"P099270","draft resettlement report identifies affected households properties project road sections estimated compensation including current design temirlanovka considered final rap purposes op primarily potential change road alignment temirlanovka"
"P099270","err project percent cutoff rate err sections handbook economic analysis investment operations"
"P099270","err proposed project percent cutoff rate analyzed road sections shown marginal annex"
"P099270","project justified err exceeds cutoff rate percent investments sections aktobe border kyzylorda yield low economic returns"
"P099270","improvements motc capacity procurement processing competitive bidding contracts remain significant vulnerabilities bid evaluation approval processes limit competition"
"P099270","lower unit costs expected design standards competitive bidding construction contracts estimated economic returns road sections low traffic marginal appraisal boosted"
"P099270","lower unit costs expected design standards competitive bidding construction contracts estimated economic returns road sections low traffic marginal appraisal"
"P099270","regard op compliance requires completion disclosure resettlement action plan rap prior appraisal affected persons land acquired identified time rpf form resettlement plan"
"P099270","regard road safety project finance technical studies"
"P099270","regard requirements op"
"P099270","fiscal surplus accumulated past decade government finance development entire wewc corridor resources"
"P099270","growth motorization road crashes increasing issue"
"P099270","public procurement law competent regulatory agency oversee implementation main weakness procurement system appears lack capacity resources"
"P099270","withdrawal applications signed persons authorized representative borrower ministry finance ii deputy minister motc designated person authorized written delegated authority ministry finance"
"P099270","withdrawal applications"
"P099270","withdrawal conditions withdrawal loan account bank received payment frontend fee expenditures category borrower carried study reviews options strengthening committee roads improving condition road network agreed bank framework actions strengthen committee roads improve condition road network taking account outcomes study payments prior date loan agreement"
"P099270","withdrawal conditions withdrawal loan account bank received payment frontend fee expenditures category borrower carried study reviews options strengthening committee roads improving condition road network agreed bank framework actions strengthen committee roads improve condition road network taking account outcomes study payments prior date loan agreement iv"
"P099270","withdrawals loan account requested accordance guidance disbursement letter"
"P099270","region distances substantial km kyrgyz republic russia access major markets involves travel distances"
"P099270","contracts supervised independent supervision consultants"
"P099270","total annex"
"P099270","world bank supervision frequent include technical staff financial management specialists fms procurement accredited staff pas"
"P099270","forests opbp"
"P099270","indigenous peoples opbp"
"P099270","involuntary resettlement opbp"
"P099270","natural habitats opbp"
"P099270","pest management op"
"P099270","projects disputed opbp"
"P099270","projects international waterways opbp"
"P099270","safety dams opbp"
"P099270","zhanakorgan bypass km zhanakorgan settlement bypass runs approx km km km"
"P099270","zhosaly kyzylorda iii upgrade category ii"
"P101103","helps ensure systems compatible management structures properly utilized"
"P101103","notably due approvals required enr tender committee enr sufficient procurement staff english hinders enrs ability procure procedures"
"P101103","maintenance reported enr egp million"
"P101103","organization ensures customer focus bottomline responsibility functional integration"
"P101103","expected reduced attrition transfer staff subsidiaries established noncore services staff contracts enr"
"P101103","phase entails dramatic restructuring enr implementation comprehensive rail sector framework ii implementation operating model enr iii upgrade enr assets safety capabilities ensure efficient safe operations iv development enr freight passenger markets enr utilizes independent traffic costing model itcm business evaluation management system beams"
"P101103","plan agreed borrower project team enr headquarters cairo egypt"
"P101103","project assist alexandria port authority reducing congestion project reviewed port alexandria"
"P101103","compelling arguments potential freight traffic growth"
"P101103","resulted substantial price increases tonkm ranging percent percent commodities"
"P101103","significant deficit derived combination production costs capacity shortdistance trains revenue seatkm"
"P101103","strategic priority entails enr organizational structure represented classical railway structure production driven proposed operating model based strategic business units passenger distance passenger short distance freight infrastructure shared services including information technology procurement services strong corporate center comprising safety strategic planning finance human resources corporate affairs departments"
"P101103","strategy translates phase program spread ten aiming creating highperforming railway company competitive transport market phase"
"P101103","support provided separate contracts signalling operations contracts financed phrd grant french grant design assistance procurement contract financed enr supervision terms conditions satisfactory bank"
"P101103","level revenue derives principally level official tariffs approved government discounts imposed official tariffs government categories travellers students military"
"P101103","result increased capacity rail line trains day starting"
"P101103","result increased capacity rail line trains day starting lower journey times minutes passengers minutes freight"
"P101103","initiatives expected bring positive effects freight business starting fy"
"P101103","initiatives combined revision commercial freight rates january aiming recover costs contribute significantly increase enr freight revenues"
"P101103","key parameters perceived growth rate future freight passenger revenues pso compensations"
"P101103","key parameters perceived growth rate future freight passenger traffic investment costs discount rate"
"P101103","key parameters perceived growth rate future freight passenger traffic investment costs construction period discount rate"
"P101103","ta project reforms enr system developed monitor report operational costs revenue"
"P101103","italiadegyptian project reforms enr system developed monitor report operational costs revenue"
"P101103","project supervision relation implementation component bank informed results transformation plan continue assisting enr mot address critical implementation issues"
"P101103","project fm functions project management unit pmu established enr support daytoday project implementation"
"P101103","project fm functions project management unit established enr support daytoday project implementation"
"P101103","percent reduction travel time passengers generate increase traffic percent equivalent trains day"
"P101103","savings maintenance cost signaling system scenario comparison dominimum scenario estimated egp million improvement safety level proposed signaling investment expected improve dramatically level safety cairo alexandria route"
"P101103","appraisal period operational signaling system costs benefits expressed usd assuming exchange rate approximately uslegp"
"P101103","appraisal period operational signaling system"
"P101103","condition country reporting auditing environment affect project assessed risks"
"P101103","economic evaluation proposed project undertaken component project modernization signaling system arab el ram alexandria line"
"P101103","economic evaluation proposed project undertaken component project"
"P101103","restructuring require substantial financial support government"
"P101103","time savings existing traffic represent percent total discounted benefits savings maintenance costs signaling system percent"
"P101103","time savings existing traffic represent percent total discounted benefits savings maintenance costs signaling system percent"
"P101103","time savings freight computed based estimated time freight paragraph ja survey recent estimates price elasticities demandfor transport oum al world bank paper transportation elasticities todd litman victoria transport policy institute generated traffic dominimum scenario benefits valued rule half generalized costs include time money converted common metric mode transport roads railways freight traffic scenarios"
"P101103","time savings passenger computed based estimated time passenger paragraph passenger traffic fix scenarios"
"P101103","time freight grows line real gdp onwards"
"P101103","time passengers grows line real gdp onwards"
"P101103","assist government improving efficiency egyptian na idaport sector reform ports ancillary services line cas objectives promoting private sector development growth exports"
"P101103","begin addressing ambitious goals bold reforms initiated plans announced"
"P101103","component results cost completion time capital international railway consultant investments underestimated undertaken engineering design signaling investments preparing bidding documents"
"P101103","continue operating cairoalexandria line existing signaling system frequent breakdowns inefficient operational capabilities major additional burden enrs efforts improve services public enhance safety train operations overcome major financial difficulties"
"P101103","date motand enr completed agreements ministry education ministry education ministry finance mof estimated egp million fy compensation fare psos enr students"
"P101103","develop port capacity ifcsokhma port container transshipment highly successful development company importexport eliminate capacity bottlenecks air traffic growth related ibrdairports tourism raise quality cairo sharm elsheikh airports development project satisfactory bestpractice standards ongoing promote efficient privatesector participation airport management service delivery"
"P101103","economic role relations government redefined"
"P101103","ensure fairness equity investors consumers users policy regulatory operational frameworks developed"
"P101103","ensure pmus handling procurement contract management consulting firm experience hired assist pmu"
"P101103","increase implementation readiness project consultants financed phrd grant french fasep grant enr prepared bidding documents main contracts assist procurement award phase"
"P101103","ireduce excessive utilization barges unload cargo ships moored buoys located eastern bank suez canal shallow draft berths port iiincrease port productivity ibrdport port project reviewed rehabilitating existing port facilities rehabilitation expansion found iiiimprove efficiency port project achieve operations providing modern objectives cargo handling equipment iv strengthen port management including budgetary control planning cost accounting internal audit technical assistance staff training"
"P101103","realize effective telecommunication network based fiber optic cables vital successfully implementing chosen mis strategy"
"P101103","support stated objectives strengthen business climate government intends develop integrated cost effective transport systems private sector involvement management delivery transport facilities services"
"P101103","support stated objectives strengthen business climate government intends develop integrated costeffective transport systems private sector involvement management delivery transport facilities services"
"P101103","support governments efforts project reviewed ibrdroad maintenance improve road maintenance found project improve road planning training achieve traffic safety control objectives irehabilitate road romanian border negru project reviewed ibrdel dikhaila port toshevo km ii found project rehabilitation partial achieve reconstruction road miziya objectives"
"P101103","total debt sewice ibrd iqa canposition net resource flows onlcial gmnts offldal credibrs"
"P101103","total estimated approval supervision costs"
"P101103","track renewal enr experience limited executing contracts limited scope companies owned majority enr egerco egfrail"
"P101103","track renewal programs determined basis periodic assessment condition track replace fixed predetermined track method principle shortage funds halted execution track renewal programs past"
"P101103","track renewal contract financed phrd grant awarded accordance bank procurement guidelines design financed enr assistance procurement contract financed enr awarded supervision terms conditions satisfactory bank"
"P101103","track sections renewed identified based current conditions traffic levels contiguity track similar condition"
"P101103","trade export md impon lovelrlw mill ius nxamfls total wwt bb uam canon agrlurltura manufacuras total iinports la"
