Project,Text,Target
P00001,"road markings provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"motorised trasnport provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"transport lanes provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"pedestrian walk provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"bus bay provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"bus stop provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"bridge reconstruction provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"pedestrian walk provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"pedestrian overpass provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"blok crossing parking facilities provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"parking strategy provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"cycling facilities provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"shared bicycle provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"junction channelization provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"cycling provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"traffic control system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"traffic informacion system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"public transport provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"passenger information system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"transport mobility provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"urban road network provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"travel demand provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"tolling system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"congestion charging scheme provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"urban transport strategy provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"transport resilience maintenance provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"transport improve provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"waterway transport system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"urban transport strategy system provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,"urban transport institutions provide access to safe, affordable, accessible and sustainable transport systems women persons with disabilities",SDG 11.2
P00001,resettlement human planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,town planning planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban development planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban infrastructure planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban infrastructure projects planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban infrastructure planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urbanization planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban settlements planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,urban planning planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,inclusive sustainable urbanization planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,sustainable capacity urbanization planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,integrated human settlements planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,participatory settlement management planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,sustainable building planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,resettlement human planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
P00001,town planning planning inclusive urbanization integrated settlement cities inclusive urbanization,SDG 11.3
