Project;Text;Target
P00001;women financial discrimination end;SDG 5.1
P00001;women ownership discrimination end;SDG 5.1
P00001;women natural resources discrimination end;SDG 5.1
P00001;women ICT discrimination end;SDG 5.1
P00001;women technology discrimination end;SDG 5.1
P00001;women empowerment discrimination end;SDG 5.1
P00001;women training discrimination end;SDG 5.1
P00001;women employment discrimination end;SDG 5.1
P00001;women researcher discrimination end;SDG 5.1
P00001;women workers discrimination end;SDG 5.1
P00001;women workforce discrimination end;SDG 5.1
P00001;female domestic work discrimination end;SDG 5.1
P00001;female household work discrimination end;SDG 5.1
P00001;female leadership participation discrimination end;SDG 5.1
P00001;female decisions discrimination end;SDG 5.1
P00001;female opportunitiesdiscrimination end;SDG 5.1
P00001;female leader  discrimination end;SDG 5.1
P00001;female economic resources discrimination end;SDG 5.1
P00001;sexual harrassment;SDG 5.2
P00001;gender violence;SDG 5.2
P00001;women violence;SDG 5.2
P00001;sexual violence girls women;SDG 5.2
P00001;trafficking women;SDG 5.2
P00001;sexual violence;SDG 5.2
P00001;sexual exploitation women people girl;SDG 5.2
P00001;girls trafficking;SDG 5.2
P00001;women abuse;SDG 5.2
P00001;female abuse violence sexual;SDG 5.2
P00001;female violence trafficking sexual girls abuse;SDG 5.2
P00001;sexual harrassment;SDG 5.2
P00001;gender violence;SDG 5.2
P00001;women violence;SDG 5.2
P00001;sexual violence girls women;SDG 5.2
P00001;trafficking women;SDG 5.2
P00001;sexual violence;SDG 5.2
P00001;sexual exploitation women people girl;SDG 5.2
P00001;girls trafficking;SDG 5.2
P00001;women abuse;SDG 5.2
P00001;female abuse violence sexual;SDG 5.2
P00001;female violence trafficking sexual girls abuse;SDG 5.2
P00001;harmful practice child;SDG 5.3
P00001;child marriage;SDG 5.3
P00001;forced marriage;SDG 5.3
P00001;forced marriage child girls;SDG 5.3
P00001;children genital mutilation violence;SDG 5.3
P00001;child abuse sexual forced;SDG 5.3
P00001;child abuse;SDG 5.3
P00001;harmful practice child;SDG 5.3
P00001;child marriage;SDG 5.3
P00001;forced marriage;SDG 5.3
P00001;forced marriage child girls;SDG 5.3
P00001;children genital mutilation violence;SDG 5.3
P00001;child abuse sexual forced;SDG 5.3
P00001;child abuse;SDG 5.3
P00001;women domestic work;SDG 5.4
P00001;women household work;SDG 5.4
P00001;women care work;SDG 5.4
P00001;female domestic work;SDG 5.4
P00001;female household work;SDG 5.4
P00001;female care work;SDG 5.4
P00001;women domestic work;SDG 5.4
P00001;women household work;SDG 5.4
P00001;women care work;SDG 5.4
P00001;female domestic work;SDG 5.4
P00001;female household work;SDG 5.4
P00001;female care work;SDG 5.4
P00001;women leadership participation;SDG 5.5
P00001;women participation opportunities;SDG 5.5
P00001;women decisions;SDG 5.5
P00001;women opportunities;SDG 5.5
P00001;women leadership;SDG 5.5
P00001;women leader;SDG 5.5
P00001;female leadership participation;SDG 5.5
P00001;female participation decision make;SDG 5.5
P00001;female opportunities leader decision;SDG 5.5
P00001;women leadership participation;SDG 5.5
P00001;women participation opportunities;SDG 5.5
P00001;women decisions;SDG 5.5
P00001;women opportunities;SDG 5.5
P00001;women leadership;SDG 5.5
P00001;women leader;SDG 5.5
P00001;female leadership participation;SDG 5.5
P00001;female participation decision make;SDG 5.5
P00001;female opportunities leader decision;SDG 5.5
P00001;sexual health;SDG 5.6
P00001;reproductive health;SDG 5.6
P00001;sexual rights;SDG 5.6
P00001;reproductive rights;SDG 5.6
P00001;reduce maternal ratio;SDG 5.6
P00001;maternal ratio;SDG 5.6
P00001;maternal mortality reduction;SDG 5.6
P00001;pregnancy deaths births;SDG 5.6
P00001;pregnancy mortality reduce;SDG 5.6
P00001;maternal ratio mortality;SDG 5.6
P00001;pregnant care;SDG 5.6
P00001;pregnant health;SDG 5.6
P00001;maternity ;SDG 5.6
P00001;sexual health;SDG 5.6
P00001;reproductive health;SDG 5.6
P00001;sexual rights;SDG 5.6
P00001;reproductive rights;SDG 5.6
P00001;reduce maternal ratio;SDG 5.6
P00001;maternal ratio;SDG 5.6
P00001;maternal mortality reduction;SDG 5.6
P00001;pregnancy deaths births;SDG 5.6
P00001;pregnancy mortality reduce;SDG 5.6
P00001;maternal ratio mortality;SDG 5.6
P00001;pregnant care;SDG 5.6
P00001;pregnant health;SDG 5.6
P00001;maternity ;SDG 5.6
P00001;women economic resources financial services, inheritance and natural resources,;SDG 5.a
P00001;women property ownership financial services, inheritance and natural resources,;SDG 5.a
P00001;women inheritance women land access women land property;SDG 5.a
P00001;women financial assets women equal rights to economic resources;SDG 5.a
P00001;women ownership land assests women natural resources access economic resources rights;SDG 5.a
P00001;female economic resources women equal rights to economic resources;SDG 5.a
P00001;female property ownership women equal rights to economic resources;SDG 5.a
P00001;female inheritance female ownership femane natural resources access oportunity services inheritance;SDG 5.a
P00001;female land access women equal rights to economic resources;SDG 5.a
P00001;female land property women equal rights to economic resources;SDG 5.a
P00001;female financial assets access women equal rights to economic resources;SDG 5.a
P00001;women economic resources financial services, inheritance and natural resources,;SDG 5.a
P00001;women property ownership financial services, inheritance and natural resources,;SDG 5.a
P00001;women inheritance women land access women land property;SDG 5.a
P00001;women financial assets women equal rights to economic resources;SDG 5.a
P00001;women ownership land assests women natural resources access economic resources rights;SDG 5.a
P00001;female economic resources women equal rights to economic resources;SDG 5.a
P00001;female property ownership women equal rights to economic resources;SDG 5.a
P00001;female inheritance female ownership femane natural resources access oportunity services inheritance;SDG 5.a
P00001;female land access women equal rights to economic resources;SDG 5.a
P00001;female land property women equal rights to economic resources;SDG 5.a
P00001;female financial assets access women equal rights to economic resources;SDG 5.a
P00001;women ICT use of enabling technology womer information access;SDG 5.b
P00001;women technology information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;women empowerment information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;women training skills tech use of enabling technologywomen employment tech development women researcher use of enabling technology;SDG 5.b
P00001;women skills tech ICT information information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;female woker force tech training information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;female employment tech skills research use of enabling technology women researcher use of enabling technology;SDG 5.b
P00001;women ICT use of enabling technology womer information access;SDG 5.b
P00001;women technology information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;women empowerment information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;women training skills tech use of enabling technologywomen employment tech development women researcher use of enabling technology;SDG 5.b
P00001;women skills tech ICT information information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;female woker force tech training information and communications technology, to promote the empowerment of women;SDG 5.b
P00001;female employment tech skills research use of enabling technology women researcher use of enabling technology;SDG 5.b
P00001;gender policies legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;women empowerment legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;female empowerment legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;gender policies legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;women empowerment legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;female empowerment legistation equality promotion empowerment women all levels girls policies;SDG 5.c
P00001;universal access water access affordable;SDG 6.1
P00001;safe water all access affordable;SDG 6.1
P00001;water access access affordable;SDG 6.1
P00001;affordable drinking water access affordable;SDG 6.1
P00001;drinking water access affordable;SDG 6.1
P00001;potable water access access affordable;SDG 6.1
P00001;universal access water access affordable;SDG 6.1
P00001;safe water all access affordable;SDG 6.1
P00001;water access access affordable;SDG 6.1
P00001;affordable drinking water access affordable;SDG 6.1
P00001;build water supply pipelines laid public rights;SDG 6.1
P00001;drinking water access affordable;SDG 6.1
P00001;potable water access access affordable;SDG 6.1
P00001;sanitation equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;WSS  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water sanitation  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;urban water  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water infrastructure  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;sewerage  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;wasterwater  adequate and equitable sanitation and hygienewater hygiene;SDG 6.2
P00001;support institutional improve water supply municipality  environment million  water supply improvement  sustainable affordable programme supply drinking water selected municipalities;SDG 6.2
P00001;water treatment  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water pollution sanitation water hygiene;SDG 6.2
P00001;potable water drinking water hygiene;SDG 6.2
P00001;sewage  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;water quality  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water scarcity  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;sewer   equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;women sanitation water hygiene;SDG 6.2
P00001;subprojects include water sanitation services finance civil equipment consulting services rehabilitate water sanitation services including source consumption metering leak;SDG 6.2
P00001;water quality modeling lagoons rivers effects scenarios wastewater effluent quantity quality receiving water bodies hydraulic modeling lagoons drainage system flood simulation scenarios iiifeasibility study design water supply sewerage sanitation;SDG 6.2
P00001;avoided damages losses health costs divided drainage component sewerage;SDG 6.2
P00001;benefits damages losses result interventions flooding allocated drainaget ;SDG 6.2
P00001;sewage pumping stations;SDG 6.2
P00001;sewer pipes;SDG 6.2
P00001;shelter water supply sewerage heating hot water services basic services citizens countries rate;SDG 6.2
P00001; sewers sewer maintenance equipment pipe replacement ii solid waste management finance collection infrastructure support equipment collection bins;SDG 6.2
P00001;female sanitation  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;sanitation equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;WSS  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water sanitation  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;urban water  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water infrastructure  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;sewerage  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;wasterwater  adequate and equitable sanitation and hygienewater hygiene;SDG 6.2
P00001;water treatment  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water pollution sanitation water hygiene;SDG 6.2
P00001;potable water drinking water hygiene;SDG 6.2
P00001;sewage  adequate and equitable sanitation and hygiene;SDG 6.2
P00001;water quality  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;water scarcity  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;sewer   equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;women sanitation water hygiene;SDG 6.2
P00001;female sanitation  equitable sanitation and hygiene for all and end open defecation;SDG 6.2
P00001;wasterwater water safe reuse water quality;SDG 6.3
P00001;WSS;SDG 6.3
P00001;water treatment water safe reuse water quality;SDG 6.3
P00001;watershed management water safe reuse water quality;SDG 6.3
P00001;industrial pollution abatement water safe reuse water quality;SDG 6.3
P00001;organic load water safe reuse water quality wastewater;SDG 6.3
P00001;organic discharge water safe reuse water quality wastewater;SDG 6.3
P00001;toxic discharge water safe reuse water quality wastewater;SDG 6.3
P00001;water polluters wastewater water safe reuse water quality;SDG 6.3
P00001;industrial organic water safe reuse water quality wastewater;SDG 6.3
P00001;wasterwater water safe reuse water quality;SDG 6.3
P00001;WSS;SDG 6.3
P00001;water treatment water safe reuse water quality;SDG 6.3
P00001;watershed management water safe reuse water quality;SDG 6.3
P00001;industrial pollution abatement water safe reuse water quality;SDG 6.3
P00001;organic load water safe reuse water quality wastewater;SDG 6.3
P00001;organic discharge water safe reuse water quality wastewater;SDG 6.3
P00001;toxic discharge water safe reuse water quality wastewater;SDG 6.3
P00001;water polluters wastewater water safe reuse water quality;SDG 6.3
P00001;industrial organic water safe reuse water quality wastewater;SDG 6.3
P00001;water use increase water-use efficiency across all sectors ;SDG 6.4
P00001;water efficiency;SDG 6.4
P00001;reduction nonrevenue water increase water-use efficiency across all sectors ;SDG 6.4
P00001;water management sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;avoided damages losses health costs divided drainage component sewerage;SDG 6.4
P00001;water resources use increase water-use efficiency across all sectors ;SDG 6.4
P00001;water governance increase water-use efficiency across all sectors ;SDG 6.4
P00001;water institutional management increase water-use efficiency across all sectors ;SDG 6.4
P00001;water strengthening sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;investment water increase water-use efficiency across all sectors ;SDG 6.4
P00001;water scarcity sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;water reuse  address water scarcity and substantially reduce the number of people suffering from water scarcity;SDG 6.4
P00001;water use increase water-use efficiency across all sectors ;SDG 6.4
P00001;shelter water supply sewerage heating hot water services basic services citizens countries rate;SDG 6.4
P00001;build heating water supply pipelines laid public rights;SDG 6.4
P00001;water efficiency;SDG 6.4
P00001;reduction nonrevenue water increase water-use efficiency across all sectors ;SDG 6.4
P00001;water management sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;water resources use increase water-use efficiency across all sectors ;SDG 6.4
P00001;water governance increase water-use efficiency across all sectors ;SDG 6.4
P00001;water institutional management increase water-use efficiency across all sectors ;SDG 6.4
P00001;water strengthening sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;investment water increase water-use efficiency across all sectors ;SDG 6.4
P00001;water scarcity sustainable withdrawals and supply of freshwater;SDG 6.4
P00001;water reuse  address water scarcity and substantially reduce the number of people suffering from water scarcity;SDG 6.4
P00001;water management water governance integrated water;SDG 6.5
P00001;basin  integrated water resources management at all levels ;SDG 6.5
P00001;water institutional management water strengthening ;SDG 6.5
P00001;water course improvement watershed management IWRM;SDG 6.5
P00001;water management water governance integrated water;SDG 6.5
P00001;basin  integrated water resources management at all levels ;SDG 6.5
P00001;water institutional management water strengthening ;SDG 6.5
P00001;water course improvement watershed management IWRM;SDG 6.5
P00001;wetland river lakes aquifers restonre protect conserve water-related;SDG 6.6
P00001;water ecosystem;SDG 6.6
P00001;rivers river basin;SDG 6.6
P00001;aquifers rivers protec and restore;SDG 6.6
P00001;lakes wetland;SDG 6.6
P00001;wetland;SDG 6.6
P00001;water ecosystem;SDG 6.6
P00001;rivers aquifers lakes;SDG 6.6
P00001;aquifers protect;SDG 6.6
P00001;lakes restore;SDG 6.6
P00001;water capacity international cooperation and capacity-building;SDG 6.a
P00001;sanitation capacity international cooperation ;SDG 6.a
P00001;investment sanitation international cooperation and capacity-building;SDG 6.a
P00001;sanitation infrastructure international cooperation and capacity-building;SDG 6.a
P00001;sewerage infrastructureinternational cooperation ;SDG 6.a
P00001;water infrastructure  capacity-building;SDG 6.a
P00001;hygiene education water international cooperation and capacity-building;SDG 6.a
P00001;water resources management international cooperation and capacity-building;SDG 6.a
P00001;water management international cooperation and capacity-building;SDG 6.a
P00001;treatment water capacity international cooperation and capacity-building;SDG 6.a
P00001;water quality international cooperation and capacity-building water efficiency water reuse;SDG 6.a
P00001;water capacity international cooperation and capacity-building;SDG 6.a
P00001;sanitation capacity international cooperation ;SDG 6.a
P00001;investment sanitation international cooperation and capacity-building;SDG 6.a
P00001;sanitation infrastructure international cooperation and capacity-building;SDG 6.a
P00001;sewerage infrastructureinternational cooperation ;SDG 6.a
P00001;water infrastructure  capacity-building;SDG 6.a
P00001;hygiene education water international cooperation and capacity-building;SDG 6.a
P00001;water resources management international cooperation and capacity-building;SDG 6.a
P00001;water management international cooperation and capacity-building;SDG 6.a
P00001;treatment water capacity international cooperation and capacity-building;SDG 6.a
P00001;water quality international cooperation and capacity-building water efficiency water reuse;SDG 6.a
P00001;water community participation;SDG 6.b
P00001;water local participation ;SDG 6.b
P00001;improve water community;SDG 6.b
P00001;improve water sanitation community;SDG 6.b
P00001;water sanitation management community participation;SDG 6.b
P00001;water community participation;SDG 6.b
P00001;water local participation ;SDG 6.b
P00001;improve water community;SDG 6.b
P00001;improve water sanitation community;SDG 6.b
P00001;water sanitation management community participation;SDG 6.b
P00001;access energy;SDG 7.1
P00001;modern energy;SDG 7.1
P00001;shortages heating supply regions winter shown challenge maintaining continuous reliable supply;SDG 7.1
P00001;affordable energy;SDG 7.1
P00001;improve energy;SDG 7.1
P00001;electricity access;SDG 7.1
P00001;improve electricity;SDG 7.1
P00001;access energy;SDG 7.1
P00001;modern energy;SDG 7.1
P00001;affordable energy;SDG 7.1
P00001;improve energy;SDG 7.1
P00001;electricity access;SDG 7.1
P00001;improve electricity;SDG 7.1
P00001;renewable energy;SDG 7.2
P00001;clean energy;SDG 7.2
P00001;renewable electricity;SDG 7.2
P00001;clean electricity;SDG 7.2
P00001;renewable energy;SDG 7.2
P00001;clean energy;SDG 7.2
P00001;renewable electricity;SDG 7.2
P00001;clean electricity;SDG 7.2
P00001;energy efficiency;SDG 7.3
P00001;energy efficient;SDG 7.3
P00001;electricity efficiency;SDG 7.3
P00001;electricity efficient;SDG 7.3
P00001;energy efficiency;SDG 7.3
P00001;energy efficient;SDG 7.3
P00001;electricity efficiency;SDG 7.3
P00001;electricity efficient;SDG 7.3
P00001;renewable energy research international cooperation to facilitate access to clean energy;SDG 7.a
P00001;renewable energy technology international cooperation to facilitate access to clean energy;SDG 7.a
P00001;energy research international cooperation to facilitate access to clean energy;SDG 7.a
P00001;renewable research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;clean energy research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;energy infrastructure research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;energy infrastructure technology electricity research energy efficiency research;SDG 7.a
P00001;energy efficiency technology energy infrastructure and clean energy technology electricity efficiency;SDG 7.a
P00001;energy technology energy infrastructure and clean energy technology electricity technology;SDG 7.a
P00001;renewable energy research international cooperation to facilitate access to clean energy;SDG 7.a
P00001;renewable energy technology international cooperation to facilitate access to clean energy;SDG 7.a
P00001;energy research international cooperation to facilitate access to clean energy;SDG 7.a
P00001;renewable research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;clean energy research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;energy infrastructure research renewable energy, energy efficiency and advanced and cleaner fossil-fuel technology;SDG 7.a
P00001;energy infrastructure technology electricity research energy efficiency research;SDG 7.a
P00001;energy efficiency technology energy infrastructure and clean energy technology electricity efficiency;SDG 7.a
P00001;energy technology energy infrastructure and clean energy technology electricity technology;SDG 7.a
P00001;energy supply buildings constructions;SDG 7.a
P00001;energy developing country;SDG 7.b
P00001;energy infrastructure developing country;SDG 7.b
P00001;electricity developing country;SDG 7.b
P00001;energy developing country;SDG 7.b
P00001;energy infrastructure developing country;SDG 7.b
P00001;electricity developing country;SDG 7.b
P00001;economy growth;SDG 8.1
P00001;economy growth;SDG 8.1
P00001;financial institution;SDG 8.10
P00001;access banking;SDG 8.10
P00001;acess finance;SDG 8.10
P00001;access insurance;SDG 8.10
P00001;investment fund;SDG 8.10
P00001;access credit;SDG 8.10
P00001;financial institution;SDG 8.10
P00001;access banking;SDG 8.10
P00001;acess finance;SDG 8.10
P00001;access insurance;SDG 8.10
P00001;investment fund;SDG 8.10
P00001;access credit;SDG 8.10
P00001;economic diversification;SDG 8.2
P00001;technical innovation;SDG 8.2
P00001;technological innovation;SDG 8.2
P00001;high value industry;SDG 8.2
P00001;labor intensive economic innovation;SDG 8.2
P00001;high value economy;SDG 8.2
P00001;economic diversification;SDG 8.2
P00001;technical innovation;SDG 8.2
P00001;technological innovation;SDG 8.2
P00001;high value industry;SDG 8.2
P00001;labor intensive economic innovation;SDG 8.2
P00001;high value economy;SDG 8.2
P00001;job innovation support productive activities, decent job creation, entrepreneurship;SDG 8.3
P00001;entrepreneurship micro enterprises medium enterprises decent job work;SDG 8.3
P00001;smal enterprises entrepreneurship, creativity and innovation, and encourage the formalization ;SDG 8.3
P00001;financial service formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;MSME formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;decent work formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;job innovation support productive activities, decent job creation, entrepreneurship;SDG 8.3
P00001;entrepreneurship micro enterprises medium enterprises decent job work;SDG 8.3
P00001;smal enterprises entrepreneurship, creativity and innovation, and encourage the formalization ;SDG 8.3
P00001;financial service formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;MSME formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;decent work formalization and growth of micro-, small- and medium-sized enterprises,;SDG 8.3
P00001;sustainable consumption resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;sustainable production resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;resource efficiency consumption resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;sustainable growth resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;natural resource sustainable;SDG 8.4
P00001;sustainable consumption resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;sustainable production resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;resource efficiency consumption resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;sustainable growth resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation;SDG 8.4
P00001;natural resource sustainable;SDG 8.4
P00001;decent job decent work equal work and decent work for all women ;SDG 8.5
P00001;full employment productive employment ;SDG 8.5
P00001;disability work productive employment and decent work for all women ;SDG 8.5
P00001;disability job productive employment and decent work for all women ;SDG 8.5
P00001;women empowerment productive employment and decent work for all women ;SDG 8.5
P00001;women training productive employment and decent work for all women ;SDG 8.5
P00001;women employment productive employment and decent work for all women ;SDG 8.5
P00001;women skills productive employment and decent work for all women ;SDG 8.5
P00001;women researcher productive employment and decent work for all women ;SDG 8.5
P00001;women workers productive employment and decent work for all women ;SDG 8.5
P00001;women workforce productive employment and decent work for all women ;SDG 8.5
P00001;female empowerment productive employment and decent work for all women ;SDG 8.5
P00001;female training skills productive employment and decent work for all women ;SDG 8.5
P00001;female employment tech skills research productive employment and decent work for all women ;SDG 8.5
P00001;decent job decent work equal work and decent work for all women ;SDG 8.5
P00001;full employment productive employment ;SDG 8.5
P00001;disability work productive employment and decent work for all women ;SDG 8.5
P00001;disability job productive employment and decent work for all women ;SDG 8.5
P00001;women empowerment productive employment and decent work for all women ;SDG 8.5
P00001;women training productive employment and decent work for all women ;SDG 8.5
P00001;women employment productive employment and decent work for all women ;SDG 8.5
P00001;women skills productive employment and decent work for all women ;SDG 8.5
P00001;women researcher productive employment and decent work for all women ;SDG 8.5
P00001;women workers productive employment and decent work for all women ;SDG 8.5
P00001;women workforce productive employment and decent work for all women ;SDG 8.5
P00001;female empowerment productive employment and decent work for all women ;SDG 8.5
P00001;female training skills productive employment and decent work for all women ;SDG 8.5
P00001;female employment tech skills research productive employment and decent work for all women ;SDG 8.5
P00001;youth employment;SDG 8.6
P00001;youth training;SDG 8.6
P00001;skills development;SDG 8.6
P00001;youth education;SDG 8.6
P00001;youth employment;SDG 8.6
P00001;youth training;SDG 8.6
P00001;skills development;SDG 8.6
P00001;youth education;SDG 8.6
P00001;slavery uman trafficking and secure the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;forced labor forced work  recruitment and use of child labour labor slavery and human trafficking;SDG 8.7
P00001;forced work forced work  recruitment and  slavery and human trafficking use of child labour labor slavery and human trafficking;SDG 8.7
P00001;child labor forced work forced work  recruitment and use of child labour labor;SDG 8.7
P00001;child work human trafficking and secure the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;child soldier human trafficking and secure the prohibition and elimination of slavery and human trafficking the worst forms of child labour;SDG 8.7
P00001;human trafficking human trafficking and secure  slavery and human trafficking the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;slavery uman trafficking and secure the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;forced labor forced work  recruitment and use of child labour labor slavery and human trafficking;SDG 8.7
P00001;forced work forced work  recruitment and  slavery and human trafficking use of child labour labor slavery and human trafficking;SDG 8.7
P00001;child labor forced work forced work  recruitment and use of child labour labor;SDG 8.7
P00001;child work human trafficking and secure the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;child soldier human trafficking and secure the prohibition and elimination of slavery and human trafficking the worst forms of child labour;SDG 8.7
P00001;human trafficking human trafficking and secure  slavery and human trafficking the prohibition and elimination of the worst forms of child labour;SDG 8.7
P00001;labor rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;safe work labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant labour rights and promote safe and secure working environments;SDG 8.8
P00001;work rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant women labour rights and promote safe and secure working environments;SDG 8.8
P00001;women labor rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant female labour rights and promote safe and secure working environments;SDG 8.8
P00001;female labor rights migrant labour rights and promote safe and secure working environments;SDG 8.8
P00001;labor rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;safe work labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant labour rights and promote safe and secure working environments;SDG 8.8
P00001;work rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant women labour rights and promote safe and secure working environments;SDG 8.8
P00001;women labor rights labour rights and promote safe and secure working environments;SDG 8.8
P00001;migrant female labour rights and promote safe and secure working environments;SDG 8.8
P00001;female labor rights migrant labour rights and promote safe and secure working environments;SDG 8.8
P00001;sustainable tourism;SDG 8.9
P00001;green tourism;SDG 8.9
P00001;sustainable tourism;SDG 8.9
P00001;green tourism;SDG 8.9
P00001;trade support developing;SDG 8.a
P00001;trade assitance developing;SDG 8.a
P00001;trade support developing;SDG 8.a
P00001;trade assitance developing;SDG 8.a
P00001;desire switch report based disbursement initial  budgeting system accounting ;SDG 8.a
P00001;youth employment;SDG 8.b
P00001;youth jobs;SDG 8.b
P00001;youth employment;SDG 8.b
P00001;youth jobs;SDG 8.b
P00001;resiliente infrastructure;SDG 9.1
P00001;reliable infrastructure well being equitable access;SDG 9.1
P00001;sustainable infrastructure  resilient infrastructure equitable access;SDG 9.1
P00001;quality infrastructure  resilient infrastructure well being ;SDG 9.1
P00001;regional infrastructure  resilient infrastructure ;SDG 9.1
P00001;transborder infrastructure  resilient infrastructure well being equitable access;SDG 9.1
P00001;infrastructure development  resilient infrastructure well being equitable access;SDG 9.1
P00001;resiliente infrastructure;SDG 9.1
P00001;reliable infrastructure well being equitable access;SDG 9.1
P00001;sustainable infrastructure  resilient infrastructure equitable access;SDG 9.1
P00001;quality infrastructure  resilient infrastructure well being ;SDG 9.1
P00001;regional infrastructure  resilient infrastructure ;SDG 9.1
P00001;transborder infrastructure  resilient infrastructure well being equitable access;SDG 9.1
P00001;infrastructure development  resilient infrastructure well being equitable access;SDG 9.1
P00001;sustainable industrialization sustainable industry;SDG 9.2
P00001;inclusive industry raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;industry employment raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;gross domestic infrastructure inclusive industrialization industrial jobs industrial employment;SDG 9.2
P00001;domestic industry raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;sustainable industrialization sustainable industry;SDG 9.2
P00001;inclusive industry raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;industry employment raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;gross domestic infrastructure inclusive industrialization industrial jobs industrial employment;SDG 9.2
P00001;domestic industry raise industry’s share of employment and gross domestic product;SDG 9.2
P00001;financial access small-scale industrial and other enterprises;SDG 9.3
P00001;enterprises access small-scale industrial and other enterprises developing countries;SDG 9.3
P00001;market access small-scale industrial and other enterprises;SDG 9.3
